source,target,tgt_lng
Blink Arrow of Bombarding Clones,閃現射擊．炸彈客,zh-TW
Blink Arrow of Prismatic Clones,閃現射擊．神秘客,zh-TW
Blood and Sand,血腥沙戮,zh-TW
Blood Offering,鮮血奉獻,zh-TW
Blood Rage,鮮血狂怒,zh-TW
Bloodlust Support,嗜血輔助,zh-TW
Bloodsoaked Banner Support,浸血鬥旗輔助,zh-TW
Bloodthirst Support,渴血輔助,zh-TW
Bodyswap,屍術傳送,zh-TW
Bodyswap of Sacrifice,屍術傳送．獻祭,zh-TW
Bone Offering,骸骨奉獻,zh-TW
Boneshatter,碎骨,zh-TW
Boneshatter of Carnage,碎骨．屠殺,zh-TW
Boneshatter of Complex Trauma,碎骨．創傷,zh-TW
Bonespire Support,骨刺輔助,zh-TW
Brand Recall,烙印呼喚,zh-TW
Brutality Support,殘虐輔助,zh-TW
Burning Arrow,燃燒箭矢,zh-TW
Burning Arrow of Vigour,燃燒箭矢．活力,zh-TW
Burning Damage Support,燃燒傷害輔助,zh-TW
Call the Pyre,炎葬之喚,zh-TW
Capture Monster,去吧！捕獸網,zh-TW
Cast On Critical Strike Support,暴擊時施放輔助,zh-TW
Cast on Death Support,死亡時施放輔助,zh-TW
Cast on Melee Kill Support,近戰擊殺時施放輔助,zh-TW
Cast on Ward Break Support,保護破碎時施放輔助,zh-TW
Cast when Damage Taken Support,受傷時施放輔助,zh-TW
Cast when Stunned Support,暈眩時施放輔助,zh-TW
Cast while Channelling Support,引導時施放輔助,zh-TW
Caustic Arrow,腐蝕箭矢,zh-TW
Caustic Arrow of Poison,腐蝕箭矢．中毒,zh-TW
Chain Hook,奪魂勾索,zh-TW
Chain Hook of Trarthus,特拉特斯奪魂勾索,zh-TW
Chain Support,連鎖輔助,zh-TW
Chance to Bleed Support,機率流血輔助,zh-TW
Chance to Flee Support,機率逃跑輔助,zh-TW
Chance to Poison Support,機率中毒輔助,zh-TW
Charged Dash,雷霆衝鋒,zh-TW
Charged Dash of Projection,雷霆衝鋒．投射,zh-TW
Charged Mines Support,地雷充能輔助,zh-TW
Charged Traps Support,陷阱充能輔助,zh-TW
Chitus' Apex,切特斯的威權,zh-TW
Clarity,清晰,zh-TW
Cleave,劈砍,zh-TW
Cleave of Rage,劈砍．盛怒,zh-TW
Close Combat Support,近身戰輔助,zh-TW
Cluster Traps Support,散彈陷阱輔助,zh-TW
Cobra Lash,毒蛇鞭笞,zh-TW
Cold Snap,霜暴,zh-TW
Cold Snap of Power,霜暴．暴擊,zh-TW
Cold to Fire Support,寒冰轉烈焰輔助,zh-TW
Companionship Support,羈絆輔助,zh-TW
Conductivity,導電,zh-TW
Conflagration,燎原箭矢,zh-TW
Congregation Support,聚眾輔助,zh-TW
Consecrated Path,奉獻之路,zh-TW
Consecrated Path of Endurance,奉獻之路．持久,zh-TW
Contagion,瘟疫,zh-TW
Contagion of Subsiding,瘟疫．消退,zh-TW
Contagion of Transference,瘟疫．移轉,zh-TW
Controlled Blaze Support,精準烈火輔助,zh-TW
Controlled Destruction Support,精準破壞輔助,zh-TW
Conversion Trap,迷魅陷阱,zh-TW
Convocation,號召,zh-TW
Cooldown Recovery Support,冷卻恢復輔助,zh-TW
Corrupt,腐化,zh-TW
Corrupting Cry Support,汙染戰吼輔助,zh-TW
Corrupting Fever,腐化潮,zh-TW
Crackling Lance,碎雷電閃,zh-TW
Crackling Lance of Branching,碎雷電閃．分支,zh-TW
Crackling Lance of Disintegration,碎雷電閃．毀滅,zh-TW
Creeping Frost,寒霜滲透,zh-TW
Creeping Frost of Floes,寒霜滲透．浮冰,zh-TW
Cremation,熔炎送葬,zh-TW
Cremation of Exhuming,熔炎送葬．深掘,zh-TW
Cremation of the Volcano,熔炎送葬．火山,zh-TW
Critical Strike Affliction Support,暴擊苦痛輔助,zh-TW
Cruelty Support,殘酷輔助,zh-TW
Crushing Fist,粉碎之拳,zh-TW
Cull the Weak Support,弱者撲殺輔助,zh-TW
Culling Strike Support,撲殺輔助,zh-TW
Cursed Ground Support,詛咒地面輔助,zh-TW
Cyclone,旋風斬,zh-TW
Cyclone of Tumult,旋風斬．騷動,zh-TW
Damage Infusion,傷害灌注,zh-TW
Damage on Full Life Support,滿血傷害輔助,zh-TW
Dance in the White,白中之舞,zh-TW
Dark Pact,暗夜血契,zh-TW
Dark Pact of Trarthus,特拉特斯暗夜血契,zh-TW
Deadly Ailments Support,致命異常輔助,zh-TW
Death Aura,死亡光環,zh-TW
Decay Support,腐化輔助,zh-TW
Decoy Totem,誘餌圖騰,zh-TW
Defiance Banner,反抗之旗,zh-TW
Desecrate,褻瀆,zh-TW
Despair,絕望,zh-TW
Destructive Link,連結：破壞,zh-TW
Determination,堅定,zh-TW
Detonate Dead,屍體爆破,zh-TW
Detonate Dead of Chain Reaction,屍體爆破．連鎖,zh-TW
Detonate Dead of Scavenging,屍體爆破．清洗,zh-TW
Detonate Mines,引爆地雷,zh-TW
Devour Support,吞噬輔助,zh-TW
Devouring Totem,吞噬圖騰,zh-TW
Dialla's Malefaction,達拉的罪刑,zh-TW
Discharge of Misery,解放．苦痛,zh-TW
Discipline,紀律,zh-TW
Discorectangle Slam,魔方之擊,zh-TW
Divine Blast,神聖爆破,zh-TW
Divine Blessing Support,神聖祝福輔助,zh-TW
Divine Ire,聖怒,zh-TW
Divine Ire of Disintegration,聖怒．毀滅,zh-TW
Divine Ire of Holy Lightning,聖怒．雷神,zh-TW
Divine Retribution,神聖制裁,zh-TW
Divine Sentinel Support,聖潔守望輔助,zh-TW
Dominating Blow,霸氣之擊,zh-TW
Dominating Blow of Inspiring,霸氣之擊．啟發,zh-TW
Double Strike,雙重打擊,zh-TW
Double Strike of Impaling,雙重打擊．穿刺,zh-TW
Double Strike of Momentum,雙重打擊．氣勢,zh-TW
Dread Banner,恐懼之旗,zh-TW
Dual Strike,雙持打擊,zh-TW
Dual Strike of Ambidexterity,雙持打擊．靈活,zh-TW
Earthbreaker Support,地破輔助,zh-TW
Earthquake,震地,zh-TW
Earthquake of Amplification,震地．增幅,zh-TW
Earthshatter,碎地重擊,zh-TW
Earthshatter of Fragility,碎地重擊．易碎,zh-TW
Earthshatter of Prominence,碎地重擊．卓越,zh-TW
Eclipse Support,朔望輔助,zh-TW
Edify Support,教化輔助,zh-TW
Efficacy Support,效能輔助,zh-TW
Eldritch Blasphemy Support,異界詛咒光環輔助,zh-TW
Elemental Army Support,元素軍隊輔助,zh-TW
Elemental Damage with Attacks Support,元素攻擊傷害輔助,zh-TW
Elemental Focus Support,元素集中輔助,zh-TW
Elemental Hit of the Spectrum,元素打擊．光譜,zh-TW
Elemental Projectiles,元素投射物,zh-TW
Elemental Proliferation Support,元素擴散輔助,zh-TW
Elemental Weakness,元素要害,zh-TW
Empower Support,賦予輔助,zh-TW
Endurance Charge on Melee Stun Support,近戰擊暈獲得耐力球輔助,zh-TW
Enduring Cry,堅決戰吼,zh-TW
Energy Blade,能量之刃,zh-TW
Energy Leech Support,能量偷取輔助,zh-TW
Enervating Grasp,虛弱之握,zh-TW
Enfeeble,衰弱,zh-TW
Enhance Support,增幅輔助,zh-TW
Enlighten Support,啟蒙輔助,zh-TW
Ensnaring Arrow,誘捕箭矢,zh-TW
Envy,忌妒,zh-TW
Essence Drain,靈魂吸取,zh-TW
Essence Drain of Desperation,靈魂吸取．絕望,zh-TW
Essence Drain of Wickedness,靈魂吸取．邪惡,zh-TW
Eternal Blessing Support,永恆祝福輔助,zh-TW
Ethereal Knives,虛空匕首,zh-TW
Ethereal Knives of Lingering Blades,虛空匕首．餘刃,zh-TW
Ethereal Knives of the Massacre,虛空匕首．屠殺,zh-TW
Eviscerate,剔骨,zh-TW
Excommunicate Support,放逐輔助,zh-TW
Exemplar Support,典範輔助,zh-TW
Expert Retaliation Support,專家復仇輔助,zh-TW
Explosive Arrow,爆炸箭矢,zh-TW
Explosive Concoction,爆裂物,zh-TW
Explosive Concoction of Destruction,爆裂物．破壞,zh-TW
Explosive Trap,爆裂陷阱,zh-TW
Explosive Trap of Magnitude,爆裂陷阱．量級,zh-TW
Explosive Trap of Shrapnel,爆裂陷阱．彈片,zh-TW
Exsanguinate,抽血,zh-TW
Exsanguinate of Transmission,抽血．傳染,zh-TW
Eye of Winter,凜冬之眼,zh-TW
Eye of Winter of Finality,凜冬之眼．終結,zh-TW
Eye of Winter of Transience,凜冬之眼．轉瞬,zh-TW
Fallen from Grace,貴族殞落,zh-TW
Falling Crystals,碎晶墜落,zh-TW
Faster Attacks Support,快速攻擊輔助,zh-TW
Faster Casting Support,快速施放輔助,zh-TW
Faster Projectiles Support,快速投射輔助,zh-TW
Feeding Frenzy Support,豢養狂熱輔助,zh-TW
Fire Trap,火焰陷阱,zh-TW
Fire Trap of Blasting,火焰陷阱．爆發,zh-TW
Fire Weapon,烈焰武器,zh-TW
Fireball,火球,zh-TW
Firestorm,烈炎風暴,zh-TW
Firestorm of Meteors,烈炎風暴．隕石,zh-TW
Firestorm of Pelting,烈炎風暴．猛擲,zh-TW
Fissure Support,裂隙輔助,zh-TW
Fist of War Support,拳霸輔助,zh-TW
Flame Dash,烈焰衝刺,zh-TW
Flame Dash of Return,烈焰衝刺．返回,zh-TW
Flame Link,連結：烈焰,zh-TW
Flame Surge,怒焰奔騰,zh-TW
Flame Surge of Combusting,怒焰奔騰．燃燒,zh-TW
Flame Wall,烈焰之牆,zh-TW
Flameblast,烈焰爆破,zh-TW
Flameblast of Celerity,烈焰爆破．迅速,zh-TW
Flameblast of Contraction,烈焰爆破．緊縮,zh-TW
Flamethrower Trap,噴火陷阱,zh-TW
Flamethrower Trap of Stability,噴火陷阱．穩定,zh-TW
Flamewood Support,焚木輔助,zh-TW
Flammability,易燃,zh-TW
Flammable Shot,燃燒射擊,zh-TW
Flesh and Stone,血肉骸骨,zh-TW
Flesh Offering,血肉奉獻,zh-TW
Flicker Strike,閃現打擊,zh-TW
Flicker Strike of Power,閃現打擊．暴擊,zh-TW
Focused Ballista Support,專注砲塔輔助,zh-TW
Focused Channelling Support,專注引導輔助,zh-TW
Forbidden Rite,禁忌儀式,zh-TW
Forbidden Rite of Soul Sacrifice,禁忌儀式．靈魂獻祭,zh-TW
Fork Support,分裂輔助,zh-TW
Fortify Support,護體輔助,zh-TW
Foulgrasp Support,邪穢之握輔助,zh-TW
Freezing Pulse,冰霜脈衝,zh-TW
Frenzy,狂怒,zh-TW
Frenzy of Onslaught,狂怒．猛攻,zh-TW
Fresh Meat Support,鮮肉輔助,zh-TW
Frigid Bond Support,冰寒之繫輔助,zh-TW
Frost Blades,冰霜之刃,zh-TW
Frost Blades of Katabasis,冰霜之刃．降臨,zh-TW
Frost Bomb,寒霜爆,zh-TW
Frost Bomb of Forthcoming,寒霜爆．來臨,zh-TW
Frost Bomb of Instability,寒霜爆．不定,zh-TW
Frost Shield,寒霜護盾,zh-TW
Frost Wall,冰牆,zh-TW
Frost Wall of Encroachment,冰牆．侵襲,zh-TW
Frostbite,凍傷,zh-TW
Frostblink of Wintry Blast,霜漣之瞬．寒風,zh-TW
Frostbolt,寒冰彈,zh-TW
Frostferno,霜獄,zh-TW
Frostmage Support,霜法輔助,zh-TW
Frozen Legion,戰亂．凍結,zh-TW
Frozen Legion of Rallying,戰亂．凍結．號召,zh-TW
Galvanic Arrow,電流箭矢,zh-TW
Galvanic Arrow of Energy,電流箭矢．能量,zh-TW
Galvanic Arrow of Surging,電流箭矢．波動,zh-TW
Galvanic Field,電光領域,zh-TW
Galvanic Field of Intensity,電光領域．強度,zh-TW
General's Cry,將軍戰吼,zh-TW
Generosity Support,和善輔助,zh-TW
Glacial Cascade,冰川之刺,zh-TW
Glacial Cascade of the Fissure,冰川之刺．裂隙,zh-TW
Glacial Hammer of Shattering,冰霜之錘．粉碎,zh-TW
Glacial Shield Swipe,冰川盾擊,zh-TW
Glowing Silhouette,閃爍剪影,zh-TW
Gluttony of Elements,元素暴食,zh-TW
Gluttony Support,暴食輔助,zh-TW
Grace,優雅,zh-TW
Grand Heist,劫盜之星,zh-TW
Greater Ancestral Call Support,高階先祖怒嚎輔助,zh-TW
Greater Chain Support,高階連鎖輔助,zh-TW
Greater Devour Support,高階吞噬輔助,zh-TW
Greater Fork Support,高階分裂輔助,zh-TW
Greater Kinetic Instability Support,高階力量紊亂輔助,zh-TW
Greater Multiple Projectiles Support,高階多重投射輔助,zh-TW
Greater Multistrike Support,高階多重打擊輔助,zh-TW
Greater Spell Cascade Support,高階秘能爆發輔助,zh-TW
Greater Spell Echo Support,高階施放迴響輔助,zh-TW
Greater Unleash Support,高階釋放輔助,zh-TW
Greater Volley Support,高階齊射輔助,zh-TW
Ground Slam,裂地之擊,zh-TW
Ground Slam of Earthshaking,裂地之擊．地震,zh-TW
Guardian's Blessing Support,守護者的祝福輔助,zh-TW
Hallow Support,聖徒輔助,zh-TW
Harrowing Throng Support,哀慟群集輔助,zh-TW
Haste,迅捷,zh-TW
Hatred,憎恨,zh-TW
Heart of Flame,烈炎之心,zh-TW
Heavy Strike,沉重之擊,zh-TW
Heavy Strike of Trarthus,特拉特斯沉重之擊,zh-TW
Herald of Agony,苦痛之捷,zh-TW
Herald of Ash,灰燼之捷,zh-TW
Herald of Ice,冰霜之捷,zh-TW
Herald of Purity,純淨之捷,zh-TW
Herald of Thunder,閃電之捷,zh-TW
Hex Bloom Support,咒術綻放輔助,zh-TW
Hexblast,咒術枯萎,zh-TW
Hexblast of Contradiction,咒術枯萎．矛盾,zh-TW
Hexblast of Havoc,咒術枯萎．浩劫,zh-TW
Hexpass Support,咒閃輔助,zh-TW
Hextoad Support,咒蟾輔助,zh-TW
Hextouch Support,咒術降臨輔助,zh-TW
High-Impact Mine Support,高能地雷輔助,zh-TW
His Burning Message,他的焚炎句語,zh-TW
Hiveborn Support,巢裔輔助,zh-TW
Holy Flame Totem,神聖火舌圖騰,zh-TW
Holy Flame Totem of Ire,神聖火舌圖騰．怒火,zh-TW
Holy Hammers,神聖之錘,zh-TW
Holy Strike,神聖打擊,zh-TW
Holy Sweep,神聖橫掃,zh-TW
Hydrosphere,水弒界,zh-TW
Ice Crash,寒冰衝擊,zh-TW
Ice Crash of Cadence,寒冰衝擊．節奏,zh-TW
Ice Nova,冰霜新星,zh-TW
Ice Nova of Deep Freeze,冰霜新星．深層冰凍,zh-TW
Ice Nova of Frostbolts,冰霜新星．寒冰彈,zh-TW
Ice Shot,冰霜射擊,zh-TW
Ice Shot of Penetration,冰霜射擊 ．穿透,zh-TW
Ice Spear of Splitting,冰矛．分裂,zh-TW
Ice Trap,冰凍陷阱,zh-TW
Ice Trap of Hollowness,冰凍陷阱．空心,zh-TW
Icefire,霜火,zh-TW
Icicle Mine,冰雹地雷,zh-TW
Icicle Mine of Fanning,冰雹地雷．扇動,zh-TW
Icicle Mine of Sabotage,冰雹地雷．破壞,zh-TW
Ignite Proliferation Support,點燃擴散輔助,zh-TW
Immortal Call,不朽怒嚎,zh-TW
Impale Support,穿刺輔助,zh-TW
Impending Doom Support,末日厄運輔助,zh-TW
Incinerate,燒毀,zh-TW
Incinerate of Expanse,燒毀．蔓延,zh-TW
Incinerate of Venting,燒毀．通風,zh-TW
Increased Area of Effect Support,增加範圍輔助,zh-TW
Increased Critical Damage Support,增加暴擊傷害輔助,zh-TW
Increased Critical Strikes Support,增加暴擊率輔助,zh-TW
Incursion league,穿越聯盟,zh-TW
Infernal Blow,煉獄之擊,zh-TW
Infernal Blow of Immolation,煉獄之擊．自焚,zh-TW
Infernal Cry,煉獄戰吼,zh-TW
Infernal Legion Support,煉獄軍團輔助,zh-TW
Infernal Sweep,煉獄襲擊,zh-TW
Infused Channelling Support,注入引導輔助,zh-TW
Intensify Support,強化輔助,zh-TW
Intimidating Cry,威嚇戰吼,zh-TW
Intuitive Link,連結：直覺,zh-TW
Invention Support,發明輔助,zh-TW
Invert the Rules Support,規則逆反輔助,zh-TW
Iron Grip Support,鋼鐵之握輔助,zh-TW
Iron Will Support,鋼鐵意志輔助,zh-TW
Item Quantity Support,物品數量增幅輔助,zh-TW
Item Rarity Support,物品稀有度增幅輔助,zh-TW
Item socket,物品插槽,zh-TW
Karui Shores,卡魯沿岸,zh-TW
Kinetic Blast,力量爆破,zh-TW
Kinetic Blast of Clustering,力量爆破．聚集,zh-TW
Kinetic Bolt,力量穿引,zh-TW
Kinetic Bolt of Fragmentation,力量穿引．碎片,zh-TW
Kinetic Fusillade,力量猛射,zh-TW
Kinetic Fusillade of Detonation,力量猛射．引爆,zh-TW
Kinetic Instability Support,力量紊亂輔助,zh-TW
Kinetic Rain,力量驟雨,zh-TW
Kinetic Rain of Impact,力量驟雨．衝擊,zh-TW
Knockback Support,擊退輔助,zh-TW
Lacerate,破空斬,zh-TW
Lacerate of Butchering,破空斬．屠宰,zh-TW
Lacerate of Haemorrhage,破空斬．出血,zh-TW
Lancing Steel,鋼之突刺,zh-TW
Lancing Steel of Spraying,鋼之突刺．噴射,zh-TW
Leap Slam,躍擊,zh-TW
Leap Slam of Groundbreaking,躍擊．地破,zh-TW
Less Duration Support,持續時間縮短輔助,zh-TW
Lesser Reduced Mana Cost Support,低階魔力減免輔助,zh-TW
Lethal Dose Support,致命劑量輔助,zh-TW
Life Gain on Hit Support,擊中生命回復輔助,zh-TW
Life Leech Support,生命偷取輔助,zh-TW
Lifetap Support,活栓輔助,zh-TW
Lightning Arrow,閃電箭矢,zh-TW
Lightning Arrow of Electrocution,閃電箭矢．電刑,zh-TW
Lightning Channel,閃電鏈結,zh-TW
Lightning Circle,雷霆之環,zh-TW
Lightning Conduit,導雷,zh-TW
Lightning Conduit of the Heavens,導雷．天堂,zh-TW
Lightning Spire Trap,鋒雷陷阱,zh-TW
Lightning Spire Trap of Overloading,鋒雷陷阱．過載,zh-TW
Lightning Spire Trap of Zapping,鋒雷陷阱．殘喘,zh-TW
Lightning Strike,閃電打擊,zh-TW
Lightning Strike of Arcing,閃電打擊．電弧,zh-TW
Lightning Tendrils,電能釋放,zh-TW
Lightning Tendrils of Eccentricity,電能釋放．異變,zh-TW
Lightning Tendrils of Escalation,電能釋放．擴大,zh-TW
Lightning Trap,閃電陷阱,zh-TW
Lightning Trap of Sparking,閃電陷阱．電球,zh-TW
Lilly Roth,莉莉羅斯,zh-TW
Living Lightning Support,活體閃電輔助,zh-TW
Locus Mine Support,定位地雷輔助,zh-TW
Machinations Support,詭計輔助,zh-TW
Magnetism Support,磁能輔助,zh-TW
Maim Support,癱瘓輔助,zh-TW
Malevolence,惡意,zh-TW
Mana Leech Support,魔力偷取輔助,zh-TW
Manabond,魔能束縛,zh-TW
Manaforged Arrows Support,魔改箭矢輔助,zh-TW
Mark On Hit Support,擊中時印記輔助,zh-TW
Meat Shield Support,肉盾輔助,zh-TW
Melee Physical Damage Support,近戰物理傷害輔助,zh-TW
Melee Splash Support,近戰傷害擴散輔助,zh-TW
Minefield Support,地雷網輔助,zh-TW
Minion Damage Support,召喚物傷害輔助,zh-TW
Minion Life Support,召喚物生命輔助,zh-TW
Minion Pact Support,召喚契約輔助,zh-TW
Minion Speed Support,召喚物速度輔助,zh-TW
Mirage Archer Support,幻影射手輔助,zh-TW
Mirror Arrow of Bombarding Clones,魅影射擊．炸彈客,zh-TW
Mirror Arrow of Prismatic Clones,魅影射擊．神秘客,zh-TW
Molten Shell,熔岩護盾,zh-TW
Molten Strike,熔岩之擊,zh-TW
Molten Strike of the Zenith,熔岩之擊．極盛,zh-TW
Momentum Support,氣勢輔助,zh-TW
More Duration Support,持續時間延長輔助,zh-TW
Multiple Projectiles Support,多重投射物輔助,zh-TW
Multiple Totems Support,多重圖騰輔助,zh-TW
Multiple Traps Support,多重陷阱輔助,zh-TW
Multistrike Support,多重打擊輔助,zh-TW
Mutated Growth,墮落異體,zh-TW
New Blade Vortex,新飛刃風暴,zh-TW
New Shock Nova,新式閃電新星,zh-TW
NewPunishment,新懲戒,zh-TW
Nightblade Support,夜刃輔助,zh-TW
Orb of Storms,風暴漩渦,zh-TW
Orb of Storms of Squalls,風暴漩渦．颮風,zh-TW
Order: To me!,命令：過來！,zh-TW
Overcharge Support,超負荷輔助,zh-TW
Overcharged Sinews,過載筋腱,zh-TW
Overexertion Support,竭盡全力輔助,zh-TW
Overheat Support,過熱輔助,zh-TW
Overloaded Intensity Support,超載強化輔助,zh-TW
Pacifism Support,和平輔助,zh-TW
Penance Brand,贖罪烙印,zh-TW
Penance Brand of Conduction,贖罪烙印．傳導,zh-TW
Penance Brand of Dissipation,贖罪烙印．消散,zh-TW
Perandus Signet,普蘭德斯之記,zh-TW
Perforate,裂地刺穿,zh-TW
Perforate of Bloodshed,裂地刺穿．流血,zh-TW
Perforate of Duality,裂地刺穿．雙持,zh-TW
Pestilent Strike,瘟疫打擊,zh-TW
Petrified Blood,石化之血,zh-TW
Phase Run,暗影迷蹤,zh-TW
Physical to Lightning Support,物理轉閃電輔助,zh-TW
Pierce Support,穿透輔助,zh-TW
Pinpoint Support,精確輔助,zh-TW
Plague Bearer,病疫之難,zh-TW
Playtest Attack,測試攻擊,zh-TW
Playtest Slam,測試重擊,zh-TW
Playtest Spell,測試法術,zh-TW
Poacher's Mark,盜獵者印記,zh-TW
Point Blank Support,零點射擊輔助,zh-TW
Poisonous Concoction,毒藥,zh-TW
Poisonous Concoction of Bouncing,毒藥 ．彈炸,zh-TW
Power Charge On Critical Support,暴擊獲得暴擊球輔助,zh-TW
Power Siphon,力量抽取,zh-TW
Power Siphon of the Archmage,力量抽取．大法師,zh-TW
Precision,精準,zh-TW
Predator Support,掠奪者輔助,zh-TW
Preserving Stillness,靜守不移,zh-TW
Pride,驕傲,zh-TW
Prismatic Burst Support,三相爆發輔助,zh-TW
Protective Link,連結：保護,zh-TW
Pulverise Support,磨鍊輔助,zh-TW
Puncture of Shanking,腿脛放血,zh-TW
Punishment,懲戒,zh-TW
Purifying Flame,淨化烈焰,zh-TW
Purifying Flame of Revelations,淨化烈焰．啟示,zh-TW
Purity of Elements,元素淨化,zh-TW
Purity of Fire,火焰淨化,zh-TW
Purity of Ice,冰霜淨化,zh-TW
Purity of Lightning,閃電淨化,zh-TW
Pyre Support,火葬輔助,zh-TW
Pyroclast Mine,炎爆新星地雷,zh-TW
Pyroclast Mine of Sabotage,炎爆新星地雷．破壞,zh-TW
Quickstep,迅捷步伐,zh-TW
Rage Support,盛怒輔助,zh-TW
Rage Vortex,盛怒漩渦,zh-TW
Rage Vortex of Berserking,盛怒漩渦．狂暴,zh-TW
Rain of Arrows of Artillery,箭雨．火炮,zh-TW
Rain of Arrows of Saturation,箭雨．飽和,zh-TW
Raise Spectre,喚醒幽魂,zh-TW
Raise Spectre of Transience,喚醒幽魂．轉瞬,zh-TW
Raise Zombie,殭屍復甦,zh-TW
Raise Zombie of Falling,殭屍復甦．殞落,zh-TW
Raise Zombie of Slamming,殭屍復甦．重擊,zh-TW
Rallying Cry,激勵戰吼,zh-TW
Reap,收割,zh-TW
Reave,衝擊波,zh-TW
Reave of Refraction,衝擊波．折射,zh-TW
Rejuvenation Totem,回春圖騰,zh-TW
Rending Steel,鋼之裂化,zh-TW
Return to Dust,回歸塵土,zh-TW
Returning Projectiles Support,投射物返回輔助,zh-TW
Righteous Fire,正義之火,zh-TW
Righteous Fire of Arcane Devotion,正義之火．秘能奉獻,zh-TW
Righteous Lightning,正義怒雷,zh-TW
Riptide,激流,zh-TW
Rolling Magma,熔岩翻騰,zh-TW
Rupture Support,殘破輔助,zh-TW
Ruthless Support,殘暴輔助,zh-TW
Sacred Wisps Support,聖潔妖精輔助,zh-TW
Sacrifice Support,獻祭輔助,zh-TW
Sadism Support,虐待輔助,zh-TW
Scorching Ray,熾灼奔流,zh-TW
Scorching Ray of Immolation,熾灼奔流．焚燒,zh-TW
Scornful Herald Support,輕蔑先鋒輔助,zh-TW
Scourge Arrow,天譴之箭,zh-TW
Scourge Arrow of Menace,天譴之箭．威脅,zh-TW
Searing Bond,灼熱連結,zh-TW
Searing Bond of Detonation,灼熱連結．引爆,zh-TW
Seismic Cry,裂地戰吼,zh-TW
Seismic Trap,地裂陷阱,zh-TW
Seismic Trap of Swells,地裂陷阱．膨脹,zh-TW
Seize the Flesh,肉身奪取,zh-TW
Shadow Blades,幻影刀刃,zh-TW
Shattering Steel,鋼之碎擊,zh-TW
Shattering Steel of Ammunition,鋼之碎擊．彈藥,zh-TW
Shield Charge,重盾衝鋒,zh-TW
Shield Crush,重盾粉碎,zh-TW
Shield Crush of the Chieftain,重盾粉碎．酋長,zh-TW
Shield of Light,聖光盾擊,zh-TW
Shock Nova,閃電新星,zh-TW
Shock Nova of Procession,閃電新星．行進,zh-TW
Shockwave Support,震波輔助,zh-TW
Shockwave Totem,震波圖騰,zh-TW
Shockwave Totem of Authority,震波圖騰．威權,zh-TW
Shrapnel Ballista,彈片砲塔,zh-TW
Shrapnel Ballista of Steel,彈片砲塔．鋼鐵,zh-TW
Siege Ballista,攻城炮台,zh-TW
Siege Ballista of Splintering,攻城炮台．碎片,zh-TW
Siege Ballista of Trarthus,特拉特斯攻城炮台,zh-TW
Sigil of Power,咒符之力,zh-TW
Siosa,薩歐賽,zh-TW
Siphoning Trap,虹吸陷阱,zh-TW
Siphoning Trap of Pain,虹吸陷阱．苦痛,zh-TW
Slower Projectiles Support,投射物減速輔助,zh-TW
Smite,雷鳴重擊,zh-TW
Smite of Divine Judgement,雷鳴重擊．聖判,zh-TW
Smoke Mine,煙霧地雷,zh-TW
Snipe,狙擊,zh-TW
Sniper's Mark,狙擊者印記,zh-TW
Somatic Shell,心靈壁壘,zh-TW
Soul Link,連結：靈魂,zh-TW
Soulrend,靈體撕裂,zh-TW
Soulrend of Reaping,靈體撕裂．收割,zh-TW
Soulrend of the Spiral,靈體撕裂．螺旋,zh-TW
Spark,電球,zh-TW
Spark of the Nova,電球．新星,zh-TW
Spark of Unpredictability,電球．未知,zh-TW
Spectral Helix,靈體旋武,zh-TW
Spectral Helix of Trarthus,特拉特斯靈體旋武,zh-TW
Spectral Shield Throw,盾靈投擲,zh-TW
Spectral Shield Throw of Shattering,盾靈投擲．粉碎,zh-TW
Spectral Shield Throw of Trarthus,特拉特斯盾靈投擲,zh-TW
Spectral Spinning Weapon,靈製武器,zh-TW
Spectral Throw,靈體投擲,zh-TW
Spectral Throw of Materialising,靈體投擲．具現化,zh-TW
Spectral Throw of Trarthus,特拉特斯靈體投擲,zh-TW
Spell Cascade Support,秘能爆發輔助,zh-TW
Spell Echo Support,施放迴響輔助,zh-TW
Spell Totem Support,法術圖騰輔助,zh-TW
Spellblade Support,魔刃輔助,zh-TW
Spellslinger,法術回音,zh-TW
Spirit Offering,靈魂奉獻,zh-TW
Split Arrow,分裂箭矢,zh-TW
Split Arrow of Splitting,分裂箭矢．分裂,zh-TW
Split Projectiles Support,投射物分裂輔助,zh-TW
Splitting Steel,鋼之裂化,zh-TW
Splitting Steel of Ammunition,鋼之裂化．彈藥,zh-TW
Stat,統計數據,zh-TW
Static Strike,充能打擊,zh-TW
Static Strike of Gathering Lightning,充能打擊．聚雷,zh-TW
Static Tether,靜電鎖鏈,zh-TW
Steelskin,鋼筋鐵骨,zh-TW
Storm Brand,風暴烙印,zh-TW
Storm Brand of Indecision,風暴烙印．躊躇,zh-TW
Storm Burst,風爆,zh-TW
Storm Burst of Repulsion,風爆．排斥,zh-TW
Storm Call,風暴呼喚,zh-TW
Storm Call of Trarthus,特拉特斯風暴呼喚,zh-TW
Storm Rain,暴風雷雨,zh-TW
Storm Rain of the Conduit,暴風雷雨．導管,zh-TW
Storm Rain of the Fence,暴風雷雨．籬笆,zh-TW
Stormbind,風暴術符,zh-TW
Stormbind of Teleportation,風暴術符．傳送,zh-TW
Stormblast Mine,風暴地雷,zh-TW
