source,target,tgt_lng
Runemastered Ridged Buckler,符煉脊狀輕盾（符文师匠凸脊轻盾）,zh-CN
Runemastered Ringmail Gauntlets,符煉環鎖護手（符文师匠环锁手甲）,zh-CN
Runemastered Riveted Mitts,符煉鉚接長手套（符文师匠铆接护手）,zh-CN
Runemastered Rogue Armour,符煉盜賊護甲（符文师匠盗贼护甲）,zh-CN
Runemastered Rope Cuffs,符煉繩索腕帶（符文师匠绳索袖带）,zh-CN
Runemastered Rough Greaves,符煉粗糙脛甲（符文师匠粗制胫甲）,zh-CN
Runemastered Runic Fork,符煉符文尖叉（符文师匠符文之叉）,zh-CN
Runemastered Rusted Cuirass,符煉生鏽胸甲（符文师匠锈蚀胸甲）,zh-CN
Runemastered Rusted Greathelm,符煉鏽蝕巨盔（符文师匠锈蚀巨盔）,zh-CN
Runemastered Sacrificial Mantle,符煉獻祭披肩（符文师匠献祭斗篷）,zh-CN
Runemastered Sacrificial Regalia,符煉獻祭法衣（符文师匠献祭盛装）,zh-CN
Runemastered Scale Mail,符煉鱗片鎖甲（符文师匠嵌鳞锁甲）,zh-CN
Runemastered Scalper's Jacket,符煉投機者外衣（符文师匠猎头者外衣）,zh-CN
Runemastered Scout's Vest,符煉斥侯背心（符文师匠斥候背心）,zh-CN
Runemastered Sectioned Bracers,符煉分段護腕（符文师匠截片护腕）,zh-CN
Runemastered Secured Leggings,符煉牢固護腿（符文师匠牢靠绑腿）,zh-CN
Runemastered Serpentscale Coat,符煉蛇鱗外套（符文师匠蛇鳞外套）,zh-CN
Runemastered Shabby Hood,符煉破舊兜帽（符文师匠破旧兜帽）,zh-CN
Runemastered Shaman Mantle,符煉薩滿披肩（符文师匠萨满斗篷）,zh-CN
Runemastered Shielded Helm,符煉庇護之盔（符文师匠卫护之盔）,zh-CN
Runemastered Shrouded Vest,符煉籠罩背心（符文师匠蔽影背心）,zh-CN
Runemastered Sigil Crest Shield,符煉符印紋章盾（符文师匠魔印纹章盾）,zh-CN
Runemastered Silk Robe,符煉絲質之袍（符文师匠丝质之袍）,zh-CN
Runemastered Silk Slippers,符煉絲綢便鞋（符文师匠丝绸便鞋）,zh-CN
Runemastered Smuggler Coat,符煉走私者外套（符文师匠走私者外套）,zh-CN
Runemastered Soldier Greathelm,符煉士兵巨盔（符文师匠兵卒巨盔）,zh-CN
Runemastered Solid Mask,符煉堅固之面（符文师匠坚固之面）,zh-CN
Runemastered Sombre Gloves,符煉暗淡手套（符文师匠肃穆手套）,zh-CN
Runemastered Spiked Buckler,符煉尖刺輕盾（符文师匠尖刺轻盾）,zh-CN
Runemastered Spined Bracers,符煉棘刺護腕（符文师匠精纺护腕）,zh-CN
Runemastered Spiral Wraps,符煉盤繞裹手（符文师匠螺旋裹手）,zh-CN
Runemastered Spired Greathelm,符煉尖頂巨盔（符文师匠螺旋巨盔）,zh-CN
Runemastered Spiritbone Crown,符煉魂骨之冠（符文师匠灵骨王冠）,zh-CN
Runemastered Splintered Tower Shield,符煉朽木塔盾（符文师匠朽木塔盾）,zh-CN
Runemastered Stacked Sabatons,符煉疊層鎧靴（符文师匠层钢战靴）,zh-CN
Runemastered Steel Plate,符煉堅鋼鎧甲（符文师匠冷钢之铠）,zh-CN
Runemastered Stitched Gloves,符煉縫合手套（符文师匠缝合手套）,zh-CN
Runemastered Stocky Mitts,符煉結實長手套（符文师匠敦实护手）,zh-CN
Runemastered Stone Greaves,符煉岩石脛甲（符文师匠坚石胫甲）,zh-CN
Runemastered Straw Sandals,符煉乾草便鞋（符文师匠稻草鞋履）,zh-CN
Runemastered Strider Vest,符煉疾行者背心（符文师匠疾行者背心）,zh-CN
Runemastered Studded Greatclub,符煉鑲釘巨棍棒（符文师匠镶钉巨棍）,zh-CN
Runemastered Studded Vest,符煉鑲釘背心（符文师匠嵌饰背心）,zh-CN
Runemastered Suede Bracers,符煉麂皮護腕（符文师匠绒皮护腕）,zh-CN
Runemastered Tattered Robe,符煉殘破長袍（符文师匠破烂长袍）,zh-CN
Runemastered Tempered Mitts,符煉淬鍊長手套（符文师匠淬炼护手）,zh-CN
Runemastered Tenebrous Crown,符煉幽暗寶冠（符文师匠阴暗王冠）,zh-CN
Runemastered Tense Crossbow,符煉緊繃十字弓（符文师匠紧弦战弩）,zh-CN
Runemastered Threaded Shoes,符煉縫紉輕鞋（符文师匠线缝便鞋）,zh-CN
Runemastered Tideseer Mantle,符煉潮汐先知披肩（符文师匠潮贤斗篷）,zh-CN
Runemastered Titan Mitts,符煉泰坦長手套（符文师匠泰坦护手）,zh-CN
Runemastered Tonal Focus,符煉音調法器（符文师匠音调法器）,zh-CN
Runemastered Torment Club,符煉磨難棍棒（符文师匠劫难战棒）,zh-CN
Runemastered Torn Gloves,符煉撕裂手套（符文师匠破碎手套）,zh-CN
Runemastered Tribal Mask,符煉部落之面（符文师匠部族之面）,zh-CN
Runemastered Trimmed Greaves,符煉鑲邊脛甲（符文师匠镶边胫甲）,zh-CN
Runemastered Twig Circlet,符煉嫩枝頭環（符文师匠细枝头冠）,zh-CN
Runemastered Twig Focus,符煉枝條法器（符文师匠枝条法器）,zh-CN
Runemastered Utility Wraps,符煉實用裹手（符文师匠万用裹手）,zh-CN
Runemastered Vaal Cuirass,符煉瓦爾胸甲（符文师匠瓦尔胸甲）,zh-CN
Runemastered Vaal Tower Shield,符煉瓦爾塔盾（符文师匠瓦尔塔盾）,zh-CN
Runemastered Vagabond Armour,符煉流浪者護甲（符文师匠漂泊者护甲）,zh-CN
Runemastered Veiled Mask,符煉隱匿之面（符文师匠蒙纱之面）,zh-CN
Runemastered Velour Shoes,符煉絲絨輕鞋（符文师匠鹅绒便鞋）,zh-CN
Runemastered Velvet Cap,符煉天鵝絨便帽（符文师匠丝绒帽）,zh-CN
Runemastered Venerable Defender,符煉古老護衛盾（符文师匠庄严护卫）,zh-CN
Runemastered Veridical Chain,符煉幻象鎖鏈（符文师匠真相之链）,zh-CN
Runemastered Verisium Cuffs,符煉維里西姆腕帶（符文师匠维金袖带）,zh-CN
Runemastered Vermeil Circlet,符煉鍍金頭環（符文师匠朱砂头冠）,zh-CN
Runemastered Viper Cap,符煉毒蛇便帽（符文师匠毒蝰帽）,zh-CN
Runemastered Visored Helm,符煉假面之盔（符文师匠护面之盔）,zh-CN
Runemastered Voodoo Focus,符煉巫毒法器（符文师匠巫毒法器）,zh-CN
Runemastered Votive Raiment,符煉還願之衣（符文师匠奉愿之衣）,zh-CN
Runemastered Warding Quarterstaff,符煉庇護細杖（符文师匠守护节杖）,zh-CN
Runemastered Warrior Greathelm,符煉戰士巨盔（符文师匠战士巨盔）,zh-CN
Runemastered Waxed Jacket,符煉打蠟外衣（符文师匠防水外衣）,zh-CN
Runemastered Wayfarer Jacket,符煉旅人外衣（符文师匠远行者外衣）,zh-CN
Runemastered Wicker Tiara,符煉枝條頭冠（符文师匠柳枝冠冕）,zh-CN
Runemastered Wooden Buckler,符煉木頭輕盾（符文师匠木制轻盾）,zh-CN
Runemastered Wooden Club,符煉木製棍棒（符文师匠木棒）,zh-CN
Runemastered Woven Focus,符煉編織法器（符文师匠织造法器）,zh-CN
Runemastered Wrapped Greathelm,符煉纏繞巨盔（符文师匠裹布巨盔）,zh-CN
Runemastered Wrapped Sandals,符煉裹腳便鞋（符文师匠裹布鞋履）,zh-CN
Runes of Aldur,阿德爾的符文,zh-CN
Runeseeker's Call,符文探求者之喚（符文猎手的呼唤）,zh-CN
Runeshape Combinations,符形組合（符文组合）,zh-CN
Runic Alloy,符文合金,zh-CN
Runic Bindings,符文束縛（符文咒缚）,zh-CN
Runic Extraction,符文提取,zh-CN
Runic Flare,符文閃焰（符文闪光）,zh-CN
Runic Flows,符文奔流（符文流动）,zh-CN
Runic Fork,符文尖叉（符文之叉）,zh-CN
Runic Infusion,符文灌注,zh-CN
Runic Inscriptions,魔符銘文（符刻铭文）,zh-CN
Runic Meridians,符文子午線（符文经脉）,zh-CN
Runic Monsters,符文怪物（符纹）,zh-CN
Runic Reprieve,符文喘息（符文援护）,zh-CN
Runic Shortsword,符文短剑,zh-CN
Runic Splinter,符文斷片（符文碎片）,zh-CN
Runic Tattoos,符文紋身（符纹文身）,zh-CN
Runic Tempering,符文冶鍊（符文淬炼）,zh-CN
Runic Ward,符文保護（符文结界）,zh-CN
Runner Vest,奔走者背心（跑者背心）,zh-CN
Running Assault,衝刺突擊（奔波袭击）,zh-CN
Rupture,残破,zh-CN
Rupture the Soul,割裂靈魂（灵魂破裂）,zh-CN
Rupturing Pins,破裂之針（破裂钉刺）,zh-CN
Rural Life,鄉村生活（田园牧歌）,zh-CN
Rustbowl,銹碗（锈蚀地带）,zh-CN
Rusted Cuirass,生鏽胸甲（锈蚀胸甲）,zh-CN
Rusted Greathelm,锈蚀巨盔,zh-CN
Rusted Pins,生鏽鐵釘（锈蚀钉刺）,zh-CN
Rusted Spikes,锈蚀尖刺,zh-CN
Rustle of the Leaves,葉片沙沙（叶影婆娑）,zh-CN
Ruthless,殘暴（无情）,zh-CN
Ruzhan's Fury,魯兹安的怒火（鲁詹之怒火）,zh-CN
Ruzhan's Reckoning,魯兹安的清算（鲁詹之清算）,zh-CN
Ruzhan's Trap,魯兹安的陷阱（鲁詹之陷阱）,zh-CN
"Ruzhan, the Blazing Sword",赤炎利劍．魯兹安（鲁詹，炽焰之剑）,zh-CN
Ryslatha's Coil,瑞斯拉薩之纏（瑞斯拉萨的线圈）,zh-CN
Sacral Quiver,聖禮箭袋（圣骨箭袋）,zh-CN
Sacramental Robe,聖禮長袍（圣礼束衣）,zh-CN
Sacred Bloom,聖綻之花,zh-CN
Sacred Flame,神聖烈焰（神圣之火）,zh-CN
Sacred Flow,神聖流向（神圣之流）,zh-CN
Sacred Focus,神聖法器（圣洁法器）,zh-CN
Sacred Maul,神聖重錘（神圣巨锤）,zh-CN
Sacred Reservoir,神聖水源地（神圣水库）,zh-CN
Sacred Rituals,神圣仪式,zh-CN
Sacred Sap,聖潔樹液（神圣树液）,zh-CN
Sacred Unity,聖潔一統（神圣统合）,zh-CN
Sacred Water,神聖之水（圣水）,zh-CN
Sacrifice,獻祭（替代牺牲）,zh-CN
Sacrifice of Blood,鮮血獻祭（鲜血牺牲）,zh-CN
Sacrifice of Flesh,血肉獻祭（血肉牺牲）,zh-CN
Sacrifice of Loyalty,忠誠獻祭（忠诚牺牲）,zh-CN
Sacrifice of Mind,心靈獻祭（心智牺牲）,zh-CN
Sacrifice of Sight,遠目獻祭（视觉牺牲）,zh-CN
Sacrificial Axe,獻祭斧（奉献之斧）,zh-CN
Sacrificial Blood,獻祭鮮血（献祭之血）,zh-CN
Sacrificial Lamb I,獻祭羔羊 I（替罪羔羊 I）,zh-CN
Sacrificial Lamb II,獻祭羔羊 II（替罪羔羊 II）,zh-CN
Sacrificial Mantle,獻祭披肩（献祭斗篷）,zh-CN
Sacrificial Offering,犧牲奉獻（牺牲供奉）,zh-CN
Sacrificial Regalia,獻祭法衣（献祭盛装）,zh-CN
Sacrosanctum,神聖殿堂（奉圣庇护所）,zh-CN
Sadist's Mercy,殘虐者的慈悲（施虐者的慈悲）,zh-CN
Saffell's Frame,萨费尔的智慧,zh-CN
Safrin's Resolve,薩弗林的決心（萨芙琳的决心）,zh-CN
Saintly Crown,聖徒之冠（圣洁王冠）,zh-CN
Saitha's Spear,賽塔的長矛（赛萨之矛）,zh-CN
Salvo,齐射,zh-CN
Sanctified Items,圣化物品,zh-CN
Sanctified Relics,神化聖物（圣洁遗物）,zh-CN
Sanctified Staff,神化長杖（神圣长杖）,zh-CN
Sanctuary,聖所（避难所）,zh-CN
Sand in the Eyes,飛沙入眼（障目飞沙）,zh-CN
Sands of Silk,絲綢之沙（流丝之沙）,zh-CN
Sands of Time,時間之沙（时光沙尘）,zh-CN
Sandspit,沙吐（流沙海岬）,zh-CN
Sandstorm Visage,沙瀑面紗（禁域面容）,zh-CN
Sandsworn Cuirass,沙誓胸甲,zh-CN
Sandsworn Sandals,沙誓便鞋（沙誓鞋履）,zh-CN
Sandsworn Tiara,沙誓頭冠（沙誓冠冕）,zh-CN
Sanguimancy,占血術（滴血为咒）,zh-CN
Sanguimantic Rituals,血咒儀式（赤红仪式）,zh-CN
Sanguine Diviner,血色聖者（赤红占卜师）,zh-CN
Sanguine Revelry,腥紅狂歡（嗜血狂宴）,zh-CN
Sanguine Tides,血紅之潮（血腥潮汐）,zh-CN
Sanguine Tolerance,腥紅堅毅（赤血耐受）,zh-CN
Sanguis Heroum,嗜血英雄（英雄血液）,zh-CN
Sap of Nightmares,惡夢樹液（梦魇之液）,zh-CN
"Saphira, The Dread Consort",恐懼之伴．賽菲菈（萨菲拉，惊魂王妃）,zh-CN
Sapphire,藍寶石（蓝玉）,zh-CN
Sapphire Charm,藍玉護符（蓝玉咒符）,zh-CN
Sapphire Ring,蓝玉戒指,zh-CN
Saqawal's Guidance,薩卡沃的指引（萨奇沃的指引）,zh-CN
Saqawal's Hide,斯卡沃之羽（萨奇沃之皮）,zh-CN
Saqawal's Rune of Erosion,斯卡沃的侵蝕符文（萨奇沃的碎砾符文）,zh-CN
Saqawal's Rune of Memory,斯卡沃的記憶符文（萨奇沃的回忆符文）,zh-CN
Saqawal's Rune of the Sky,斯卡沃的天空符文（萨奇沃的苍空符文）,zh-CN
Saqawal's Talon,斯卡沃之爪（萨奇沃之爪）,zh-CN
Savage Fury,殘猛狂怒（凶蛮怒火）,zh-CN
Savage Greataxe,野蠻巨斧（狂放大斧）,zh-CN
Savage Hit,残暴打击,zh-CN
Savagery,野性之心,zh-CN
Savannah,大草原（广袤草原）,zh-CN
Savoured Blood,鮮味之血（血之回味）,zh-CN
Savouring,品味（细细品味）,zh-CN
Scale Mail,鱗片鎖甲（嵌鳞锁甲）,zh-CN
Scales of the Wyvern,飛龍鱗片（飞龙鳞甲）,zh-CN
Scalper's Jacket,投機者外衣（猎头者外衣）,zh-CN
Scarred Faith,傷痕信仰（创痛信仰）,zh-CN
Scarred Flesh,痕累血肉（疤痕血肉）,zh-CN
Scatter Storm,擴散風暴（散列风暴）,zh-CN
Scavenge the Remains,奪取殘餘（回收利用）,zh-CN
Scavenged Plating,拾荒者護板（装甲回收）,zh-CN
Scent of Blood,血腥味（血之气息）,zh-CN
Sceptre Pinnacle,王權之巔（权杖之尖）,zh-CN
Sceptres,权杖,zh-CN
Scimitar,短彎刀（弯刀）,zh-CN
Scold's Bridle,禁语,zh-CN
Scorched Cay,焦灼孤島（焦灼小岛）,zh-CN
Scorched Earth,焦土（炽炎之地）,zh-CN
Scoundrel Armour,恶棍护甲,zh-CN
Scoundrel Jacket,流氓外衣（流贼外衣）,zh-CN
Scourge of the Skies,天之禍殃（天空灾星）,zh-CN
Scouring Flame,淨化烈焰（涤罪之火）,zh-CN
Scout's Vest,斥侯背心（斥候背心）,zh-CN
Scroll of Wisdom,知识卷轴,zh-CN
Sculpted Suffering,雕刻苦難（雕琢的苦难）,zh-CN
Seaglass Spear,海玻璃長矛（海琉长矛）,zh-CN
Seal Relic,草紙聖物（封印遗物）,zh-CN
Sealed Vault,封印的寶庫（封印宝库）,zh-CN
Seals and Sealed Skills,封印與封印技能（封印和封印技能）,zh-CN
Searing Flame I,燒灼烈焰 I（焚躯烈焰 I）,zh-CN
Searing Flame II,燒灼烈焰 II（焚躯烈焰 II）,zh-CN
Searing Heat,灼熱高溫（灼热气息）,zh-CN
Season of the Hunt,狩獵季節（狩猎时节）,zh-CN
Seasonal Blessing,季節賜福（季节祝福）,zh-CN
Seastorm Mantle,海洋風暴披肩（海洋风暴斗篷）,zh-CN
Secluded Temple,隱密神廟（静谧神庙）,zh-CN
Second Sight,先見之明（慧眼）,zh-CN
Second Wind I,恢復 I（助力之风 I）,zh-CN
Second Wind II,恢復 II（助力之风 II）,zh-CN
Second Wind III,恢復 III（助力之风 III）,zh-CN
Secondary Calamity Fragment,第二災厄碎片（次级血祸碎片）,zh-CN
Secret Tunnels,秘密通道（秘密隧道）,zh-CN
Secrets of the Ancients,先行者的秘密（远古秘密）,zh-CN
Secrets of the Orb,球體秘術（法球之秘）,zh-CN
Sectarian Crest Shield,宗派紋章盾（宗室纹章盾）,zh-CN
Sectioned Bracers,分段護腕（截片护腕）,zh-CN
Secured Leggings,牢固護腿（牢靠绑腿）,zh-CN
Secured Strongbox,嚴密保險箱（受保护的保险箱）,zh-CN
Secured Wraps,牢固裹手（坚固裹手）,zh-CN
See Red,赤紅目光（赤红鼓动）,zh-CN
Seed of Cataclysm,浩劫種子（灾变的种子）,zh-CN
Seeing Stars,見證群星（眼冒金星）,zh-CN
Seeking Shrine,追尋神殿（寻觅神龛）,zh-CN
Seepage,滲漏（渗流之地）,zh-CN
Seer Crest Shield,先知纹章盾,zh-CN
Seething Body,沸騰軀體（沸腾之躯）,zh-CN
Seismic Cry,裂地戰吼（震地战吼）,zh-CN
Sekhema Sandals,丝克玛便鞋,zh-CN
Sekheman Crest Shield,丝克玛纹章盾,zh-CN
Selective Sustenance,選擇性攝取（选择性滋养）,zh-CN
Selectively Bred,選育（择优繁育）,zh-CN
Self Immolation,自焚（自我献祭）,zh-CN
Self Mortification,自我苦行（自制禁欲）,zh-CN
Self Sacrificing,自我犧牲（舍己为人）,zh-CN
Selfless Remnants,無私痕跡（无我残片）,zh-CN
Sensible Precautions,明智預防（合理预防）,zh-CN
Sentinels,護衛（近卫）,zh-CN
Seraph's Heart,神使之心（炽天使之心）,zh-CN
"Serath, the Scaled One",覆鱗者．澤拉斯（塞拉斯，覆鳞者）,zh-CN
Serle's Grit,瑟雷的毅力（瑟尔的坚毅）,zh-CN
Serle's Legacy,瑟雷的遺產（瑟尔的遗产）,zh-CN
Serle's Triumph,瑟雷的凱旋（瑟尔的凯旋）,zh-CN
Serpent's Egg,毒蛇之卵,zh-CN
Serpent's Lesson,巨蛇教誨（毒蛇的训诫）,zh-CN
Serpentscale Boots,蛇鳞长靴,zh-CN
Serpentscale Coat,蛇鳞外套,zh-CN
Serrated Edges,鋸齒刀鋒（锯齿锋缘）,zh-CN
Serrated Quiver,锯齿箭袋,zh-CN
Settle for Less,將就妥協（小富即安）,zh-CN
Sever Inexperience,經驗嚴重不足（斩断生疏）,zh-CN
Severed Veins,斷裂血管（静脉割裂）,zh-CN
Shabby Hood,破旧兜帽,zh-CN
Shackles of the Wretched,悲运之缚,zh-CN
Shadow,暗影刺客（暗影）,zh-CN
Shadow Dancing,影之舞（谜影舞步）,zh-CN
Shadow of Undeath,不死之影（亡灵阴影）,zh-CN
Shadowy Streets,陰暗巷道（街头暗影）,zh-CN
Shaman,狂徒薩滿（萨满）,zh-CN
Shaman Mantle,薩滿披肩（萨满斗篷）,zh-CN
Shamanistic Leggings,薩滿護腿（萨满绑腿）,zh-CN
Shankgonne,香克戈涅（藏锋）,zh-CN
Shape the Chains,鎖鏈塑形（塑造锁链）,zh-CN
Shaper of Storms,風暴雕塑者（风暴塑形）,zh-CN
Shaper of Winter,寒冬雕塑者（寒冬塑形）,zh-CN
Shapeshifting,变形,zh-CN
Shard Scavenger,碎片清除者（碎片回收）,zh-CN
Sharp Sight,銳利目光（锋芒之目）,zh-CN
Sharpened Claw,鋒利之爪（锐利之爪）,zh-CN
Shatter,粉碎（击碎）,zh-CN
Shatter Palm,溃裂掌,zh-CN
Shattered Crystal,碎裂水晶（碎裂晶体）,zh-CN
Shattered Questions,碎裂提問（破碎译文）,zh-CN
Shattered Triskelion,破碎三曲（破损三耀之火）,zh-CN
Shattering,碎冰,zh-CN
Shattering Blow,粉碎強擊（碎裂痛击）,zh-CN
Shattering Concoction,粉碎混合物（碎冰灵药）,zh-CN
Shattering Daze,粉碎目眩（粉碎恍惚）,zh-CN
Shattering Palm,粉碎之掌（冰裂掌）,zh-CN
Shattering Spite,憎惡碎綻（碎裂恶意）,zh-CN
Shavronne's Satchel,薛朗的背包,zh-CN
Shedding Skin,換皮（蜕落外皮）,zh-CN
Shelter from the Rain,避雨之所（雨中护所）,zh-CN
Shepherd's Touch,牧羊人之觸（牧者之触）,zh-CN
Shield Charge,重盾冲锋,zh-CN
Shield Expertise,盾牌專精（盾牌专长）,zh-CN
Shield Wall,盾墙,zh-CN
Shielded Helm,庇護之盔（卫护之盔）,zh-CN
Shields,盾（盾牌）,zh-CN
Shifted Strikes,变形打击,zh-CN
Shimmering,閃閃發光（光芒万丈）,zh-CN
Shimmering Mirage,閃亮幻象（闪烁幻影）,zh-CN
Shock,感电,zh-CN
Shock Conduction,感电传导,zh-CN
Shock Conduction II,感電傳導II（感电传导 II）,zh-CN
Shock Siphon,電擊虹吸（感电虹吸）,zh-CN
Shockburst Rounds,震爆弹药,zh-CN
Shockchain Arrow,電鍊箭矢（连环震击箭）,zh-CN
Shocked Ground,感电地面,zh-CN
Shocking Leap,震擊之躍（电震跃击）,zh-CN
Shocking Limit,感電上限（电震上限）,zh-CN
Shockproof,防震（防感电）,zh-CN
Shockwave Totem,震波图腾,zh-CN
Shockwaves,震荡波,zh-CN
Short Fuse I,易怒 I（短暂引信 I）,zh-CN
Short Fuse II,易怒 II（短暂引信 II）,zh-CN
Short Shot,短距離射擊（近身射击）,zh-CN
Shortbow,短弓,zh-CN
Shortsword,短剑,zh-CN
Shrapnel,彈片（破片）,zh-CN
Shred,裂碎（狼爪撕裂）,zh-CN
Shredding Contraptions,粉碎装置,zh-CN
Shredding Force,粉碎之力（粉碎巨力）,zh-CN
Shrine,神殿（神龛）,zh-CN
Shrine Hideout,藏身處：神殿（藏身处：堂皇大殿）,zh-CN
Shrine Sceptre,神殿權杖（圣地权杖）,zh-CN
Shrine Worship,膜拜神殿（敬拜神龛）,zh-CN
Shroud,幽影,zh-CN
Shroud Walker,迷雾之体,zh-CN
Shrouded Mail,遮蔽鎖甲（蔽影锁甲）,zh-CN
Shrouded Vest,籠罩背心（蔽影背心）,zh-CN
Shyaba,沙阿巴（席亚巴）,zh-CN
Sibilant Catalyst,嘶鳴催化劑（嘶语催化剂）,zh-CN
Sic 'Em,禁錮他們（关门放狗）,zh-CN
Sickle Sword,鐮劍（镰刃剑）,zh-CN
Siege Ballista,攻城炮台,zh-CN
Siege Cascade,圍城爆發（摧城倾泻）,zh-CN
Siege Crossbow,攻城十字弓（摧城弩）,zh-CN
Siege Mentality,圍攻心理（工程思维）,zh-CN
Sierran Inheritance,錫耶拉的遺產（山岭的传承）,zh-CN
Sigbert of the Sullied Oath,玷污誓言．席格伯特（污秽誓言之西格伯特）,zh-CN
Sigil Crest Shield,符印紋章盾（魔印纹章盾）,zh-CN
Sigil of Fire,火焰符印（火焰法印）,zh-CN
Sigil of Ice,冰霜符印（冰霜法印）,zh-CN
Sigil of Lightning,雷電符印（闪电法印）,zh-CN
Sigil of Power,咒符之力（威能法印）,zh-CN
Signet Wombgift,圖章之胎贈（印戒孕育赠礼）,zh-CN
Silent Guardian,無聲守護者（沉默卫士）,zh-CN
Silent Shiv,寂靜小刀（暗里藏刀）,zh-CN
Silk Robe,丝质之袍,zh-CN
Silk Slippers,丝绸便鞋,zh-CN
Silks of Veneration,敬重絲綢（敬奉之绸）,zh-CN
Silver Charm,白銀護符（真银咒符）,zh-CN
Silverbuckled Shoes,銀扣輕鞋（银扣便鞋）,zh-CN
Silverthorne,銀白索恩（银芒荆棘）,zh-CN
Simple Dagger,簡易匕首（朴实匕首）,zh-CN
Simulacrum,幻像異界（梦魇拟像）,zh-CN
Simulacrum Splinter,幻像斷片（梦魇拟像裂片）,zh-CN
Simulacrum of Delusion,妄想幻象異界（梦魇拟像幻境）,zh-CN
Sine Aequo,無與倫比（公理不存）,zh-CN
Sinew Belt,韌筋腰帶（肌力腰带）,zh-CN
Singular Purpose,目標明確（屠戮之械）,zh-CN
Sinister Jewel Sockets,不祥珠寶插槽（凶邪珠宝插槽）,zh-CN
Sinister Quarterstaff,邪惡細杖（邪恶节杖）,zh-CN
Sinkhole,沉洞（天坑）,zh-CN
Sinking Spire,沉溺尖塔（沉没高塔）,zh-CN
Sinter Rift,罪灰裂隙（熔渣裂隙）,zh-CN
Sione's Temper,西奧妮的鍛鍊（西奥妮的怒火）,zh-CN
"Siora, Blade of the Mists",迷霧之刃．希奧拉（西奥拉，迷雾之刃）,zh-CN
Siphon,虹吸,zh-CN
Siphon Elements,虹吸元素（汲取元素）,zh-CN
Siphoning Strike,虹吸打擊（汲能击）,zh-CN
Siphoning Wand,虹吸法杖,zh-CN
Siphons Flask Charges,吸取藥劑充能（抽取药剂充能）,zh-CN
Siphons Mana and Deals Lightning Damage,吸取魔力和造成閃電傷害（抽取魔力并造成闪电伤害）,zh-CN
Sire of Shards,破碎传承者,zh-CN
Sirenscale Gloves,海妖鱗手套（海妖之鳞手套）,zh-CN
Site of the Chosen,天選之所（选召之地）,zh-CN
Sitting Duck,待宰羔羊,zh-CN
Skeletal Arsonist,骷髏縱火者（魔侍焚焰使）,zh-CN
Skeletal Brute,骷髏巨獸（魔侍蛮兵）,zh-CN
Skeletal Cleric,骷髏牧師（魔侍祭司）,zh-CN
Skeletal Frost Mage,骷髏霜寒法師（魔侍冰霜法师）,zh-CN
Skeletal Reaver,骷髏掠奪者（魔侍掠夺者）,zh-CN
Skeletal Sniper,骷髏狙擊手（魔侍神射手）,zh-CN
Skeletal Storm Mage,骷髏風暴法師（魔侍风暴法师）,zh-CN
Skeletal Warrior,骷髏戰士（魔侍武士）,zh-CN
Skill Gems,技能宝石,zh-CN
Skill Speed,技能速度,zh-CN
Skin of the Loyal,忠诚之肤,zh-CN
Skinning Knife,剥皮刀,zh-CN
Skittering Catalyst,飞掠催化剂,zh-CN
Skittering Stone I,飛掠之石 I（飞掠石 I）,zh-CN
Skittering Stone II,飛掠之石 II（飞掠石 II）,zh-CN
Skulking Mask,潛伏之面（潜行面具）,zh-CN
Skullcrusher,碎顱者（迎头痛击）,zh-CN
Skullcrusher Quarterstaff,碎顱細杖（碎颅节杖）,zh-CN
Sky Rune,天空符文,zh-CN
Skycrown Tiara,天冠頭冠（天冠冠冕）,zh-CN
Skyfall,天墜（天降杀机）,zh-CN
Skysliver,天銀（苍穹裂片）,zh-CN
Slams,重擊（猛击）,zh-CN
Slash,橫斷流域（沼泽低地）,zh-CN
Sleek Boots,光滑長靴（滑布长靴）,zh-CN
Sleek Jacket,光滑外衣（滑布外衣）,zh-CN
Slender Flail,纖細鏈錘（长鞭连枷）,zh-CN
Slicing Quarterstaff,斬割細杖（锋缘节杖）,zh-CN
Slick,浮油（华彩之地）,zh-CN
Slim Mace,纖細之錘（细柄钉锤）,zh-CN
Sling Shots,彈弩射擊（弹弓射击）,zh-CN
Slippery Ice,滑冰,zh-CN
Slipstrike Vest,快速打擊背心（滑击背心）,zh-CN
Slivertongue,裂舌（白银之舌）,zh-CN
Sloughed Gully,滑塌溪谷（脱落沟壑）,zh-CN
Slow,緩速（减速）,zh-CN
Slow Burn,緩慢燃燒（缓慢灼烧）,zh-CN
Slow Magnitude Modifier,緩速幅度詞綴（减速强度词缀）,zh-CN
Slow Potency,緩速強度（减速效能）,zh-CN
Slow Resistant,緩速抵抗（减速抗性）,zh-CN
Slum Lord,貧民君主（贫民之王）,zh-CN
Small Passives,小型天赋,zh-CN
Smash,砸碎（碾碎）,zh-CN
Smash to Smithereens,轟碎重擊（碎甲崩灭）,zh-CN
Smite the Heretical,重挫異教（异端之击）,zh-CN
Smite the Ignorant,重挫無知（愚昧之击）,zh-CN
Smite the Wicked,重挫邪惡（恶毒之击）,zh-CN
Smith of Kitava,奇塔弗工匠（奇塔弗匠师）,zh-CN
Smith's Masterwork,鐵匠傑作（匠人的杰作）,zh-CN
Smithing Hammer,鍛造錘（锻铸之锤）,zh-CN
Smoke Clouds,煙霧（迷雾）,zh-CN
Smoke Inhalation,吞雲吐霧（燎烟窒息）,zh-CN
