source,target,tgt_lng
"Hull B","货轮 B",zh-CN
"Hull C","货轮 C",zh-CN
"Hull D","货轮 D",zh-CN
"Hull E","货轮 E",zh-CN
"Human","人类",zh-CN
"Human Food Bars","人类食品棒",zh-CN
"Humboldt Mines","洪保德矿站",zh-CN
"Huracan","乌拉坎",zh-CN
"Hurricane","飓风",zh-CN
"Hurston","赫斯顿",zh-CN
"Hurston Dynamics","赫斯顿动力",zh-CN
"Hurston Group Assurance","赫斯顿集团保险",zh-CN
"Hurston Hotline","赫斯顿热线",zh-CN
"Hurston Security","赫斯顿安保",zh-CN
"Hydra Propulsion","九头蛇推进",zh-CN
"Hydrating","补水",zh-CN
"Hydration Efficacy Index","水合功效指数",zh-CN
"Hydro Jet","喷射",zh-CN
"Hydrocel","水凝",zh-CN
"Hydrogen","氢气",zh-CN
"Hydropulse","水冷脉冲",zh-CN
"Hyoton","亥由通",zh-CN
"Hyper Vanguard Force","超先锋之力",zh-CN
"Hypergen","极生",zh-CN
"Hyperion","亥伯隆",zh-CN
"Hypermetabolic","加速代谢",zh-CN
"Hypertrophic","肌力充沛",zh-CN
"Hypometabolic","延缓代谢",zh-CN
"IAE 2950 Hat","IAE 2950 帽子",zh-CN
"IAE 2950 T-shirt","IAE 2950 T恤",zh-CN
"IAE 2952 Hat","IAE 2952 帽子",zh-CN
"IAE 2952 T-shirt","IAE 2952 T恤",zh-CN
"Ibrahim Sphere","易卜拉欣球",zh-CN
"Ice Box","冰块",zh-CN
"Ice Dive","冰潜",zh-CN
"Ice Flush","冰冲",zh-CN
"Ice Giant","冰巨行星",zh-CN
"Ice Planet","冰封星球",zh-CN
"Ice Plunge","冰浴",zh-CN
"Icebound Livery","冰封涂装",zh-CN
"IceBreak","破冰",zh-CN
"icePick","碎冰锥",zh-CN
"icePick Cryptokey","碎冰锥 破解密钥",zh-CN
"Ido","艾度",zh-CN
"Idris","伊德里斯",zh-CN
"Idris Air Hawks","伊德里斯空鹰队",zh-CN
"Idris-K","伊德里斯-K",zh-CN
"Idris-M","伊德里斯-M",zh-CN
"Idris-P","伊德里斯-P",zh-CN
"IFFI","敌我识别反转器",zh-CN
"Ignacio Slade","伊格纳西奥·斯莱德",zh-CN
"Ignis","伊格尼斯",zh-CN
"Ignite","点火",zh-CN
"Ilyyaana Sharrad","伊利亚娜·莎拉德",zh-CN
"Immune Boosting","免疫增强",zh-CN
"Immune Suppressing","免疫下降",zh-CN
"Imperator","皇帝",zh-CN
"Imperator Costigan on Cellin","科斯蒂根皇帝访问赛琳",zh-CN
"Imperial","帝国版",zh-CN
"Imperial Cartography Center","帝国制图中心",zh-CN
"Imperial Engineering Expo","帝国工程技术展",zh-CN
"Imperial Finances","帝国金融",zh-CN
"Imperial General Insurance","帝国通用保险",zh-CN
"Imperial Red","帝国红",zh-CN
"Imperial Trio Kacho","皇家三重唱卡乔面",zh-CN
"Imprint","印记",zh-CN
"Impulse","脉冲",zh-CN
"Incapacitated","丧失行动能力",zh-CN
"Incredifun Adventures","超乐探险",zh-CN
"Indra","因德拉",zh-CN
"IndVest","英迪上装",zh-CN
"Inert Materials","惰性物质",zh-CN
"Infiltration","渗透船",zh-CN
"Infinity Custom","无限定制",zh-CN
"Info Runner","信息搜集",zh-CN
"Infrared","红外线",zh-CN
"Injury","伤势",zh-CN
"Ink","墨水",zh-CN
"Inmate Homicide","谋杀狱友",zh-CN
"Inquisitor","审讯官",zh-CN
"INS Jericho","INS 杰里科",zh-CN
"Inspiration Business Park","灵感商业园区",zh-CN
"Inspire","启发",zh-CN
"Insta-Friends","“好兄弟”",zh-CN
"Insurance Fraud","保险欺诈",zh-CN
"Interceptor","截击",zh-CN
"InterDimension Software","互动维度软件",zh-CN
"Intergalactic Aerospace Expo","星际航空航天博览会",zh-CN
"InterSec Defense Solutions","互安防务",zh-CN
"Interspace","隙空间",zh-CN
"Interstellar Transport Guild","星际运输公会",zh-CN
"Intrepid","无畏",zh-CN
"Inversion Settings","反转设置",zh-CN
"Invert Flight Controller Vertical Axis","飞行控制器纵轴反转",zh-CN
"Invert Flight Mouse Vertical Axis","飞行鼠控纵轴反转",zh-CN
"Invert Pitch","俯仰反转",zh-CN
"Invert Roll","滚转反转",zh-CN
"Invert Yaw","偏转反转",zh-CN
"Invictus","不败舰队周",zh-CN
"Invictus Blue and Gold","不败蓝金",zh-CN
"Invictus Flight Jacket","不败雄心飞行夹克",zh-CN
"Invictus Flyby","不败舰队巡航",zh-CN
"Invictus Launch Fleet","不败舰队",zh-CN
"Invictus Launch Week","不败舰队启航周",zh-CN
"IO-North","IO-北区",zh-CN
"Iodine","碘",zh-CN
"Iolo Industries","洛洛工业",zh-CN
"Ionburst","离子爆裂",zh-CN
"Ionsurge","离子奔涌",zh-CN
"Ionsurge Pro","离子奔涌 Pro",zh-CN
"Ionwave","离子波",zh-CN
"Irena Adjei","伊雷娜·阿耶伊",zh-CN
"Iron Adze","铁斧啤酒",zh-CN
"Iron Planet","铁质行星",zh-CN
"IronBand","钢铁地带",zh-CN
"Ironclad","铁甲",zh-CN
"Ironscale Livery","铁鳞涂装",zh-CN
"Ironside","铁骑",zh-CN
"Ironweave livery","铁织涂装",zh-CN
"Isiah Hurston","伊赛亚·赫斯顿",zh-CN
"Isidro ""Nighthawk"" Renard","“夜鹰”伊西德罗·雷纳德",zh-CN
"Issigon","伊西贡",zh-CN
"issue council","问题理事会",zh-CN
"Ita","依塔",zh-CN
"Item Bank","物品银行",zh-CN
"Item Type:","物品类型：",zh-CN
"Ivar Messer","伊瓦尔·梅塞尔",zh-CN
"Ivers","艾弗斯",zh-CN
"Ixonia","艾修尼亚",zh-CN
"J-Span","J-Span",zh-CN
"Jac Ngo","杰克·恩戈",zh-CN
"Jackal","胡狼",zh-CN
"Jacket","夹克",zh-CN
"Jackson's Swap","杰克森交易站",zh-CN
"Jaclium","杰金",zh-CN
"Jacopo Monocle","雅各布单片眼镜",zh-CN
"Jacopo Tophat","雅各布高帽",zh-CN
"Jaeger","猎人",zh-CN
"Jaghte","贾格特",zh-CN
"Jahlium","耶金",zh-CN
"Jahr FabriCorp","雅尔纤维公司",zh-CN
"Jalan","贾兰星",zh-CN
"Jameis Freund","詹姆斯·弗洛恩德",zh-CN
"Jamel Normond","贾梅尔·诺蒙德",zh-CN
"James Romanov","詹姆斯·罗曼诺夫",zh-CN
"James Vandyke","詹姆斯·范戴克",zh-CN
"Jan Dredge","简·德杰",zh-CN
"Janalite","加纳石",zh-CN
"Janna Malone","詹纳·马龙",zh-CN
"Janus","雅努斯",zh-CN
"Jata","亚塔",zh-CN
"Javelin","标枪",zh-CN
"Jax McCleary","贾克斯·麦克莱里",zh-CN
"Jele City","杰勒市",zh-CN
"Jennet","詹妮特",zh-CN
"Jericho","杰里科",zh-CN
"Jet","乌玉",zh-CN
"Jieto","杰托",zh-CN
"Jing Fermi","静·费米",zh-CN
"joint Thruster","关节式推进器",zh-CN
"Joker Engineering","小丑工程",zh-CN
"Joker Enterprises","小丑企业",zh-CN
"Joker Insta-Friends Decoy Grenade","小丑""好兄弟""雷达诱导手榴弹",zh-CN
"Jona Trevena","约纳·特雷韦纳",zh-CN
"Jos Nurel","乔斯·努雷尔",zh-CN
"Journeyman Tracker License Certification","职业赏金猎人执照",zh-CN
"Joy Ferguson","乔伊·弗格森",zh-CN
"Joystick Sensitivity Curves","操纵杆灵敏度曲线",zh-CN
"Jr. Logistics Coordinator","初级物流协调员",zh-CN
"Jr. Petty Officer","下士",zh-CN
"JS-300","JS-300",zh-CN
"JS-400","JS-400",zh-CN
"JS-500","JS-500",zh-CN
"Judecca","朱迪加",zh-CN
"Judge Stun Pistol","审判 电击手枪",zh-CN
"Julep Ravine","朱利普峡谷",zh-CN
"Julep Ravine Aid Shelter","朱利普峡谷援助避难所",zh-CN
"Juliana Aston","朱莉安娜·阿斯顿",zh-CN
"Juliet Maupin","朱莉叶·莫平",zh-CN
"Jump drive","跳跃驱动器",zh-CN
"jump module","跳跃模块",zh-CN
"jump point","跳跃点",zh-CN
"jump tunnel","跳跃通道",zh-CN
"Jumping Limes","跳跳橙",zh-CN
"Jumptown","跃动小镇",zh-CN
"Junior Outsourcing Agent","初级外包代理人",zh-CN
"Junior Security Associate","初级安保助理",zh-CN
"Juno","朱诺级",zh-CN
"Juno Starwerk","朱诺星际工厂",zh-CN
"Jupiter","木星",zh-CN
"Jurisdiction(s)","管辖/管辖区",zh-CN
"Justine","贾斯汀",zh-CN
"Jysho Corporation","杰颂公司",zh-CN
"K7","K7",zh-CN
"Kabal","卡巴尔",zh-CN
"Kacho restaurant","卡乔面餐厅",zh-CN
"Kai'pua","凯珀",zh-CN
"Kaizen","改善频道",zh-CN
"Kale Sonora","卡莱·索诺拉",zh-CN
"Kalee Ora","卡利·奥拉",zh-CN
"Kali Hanks","卡莉·汉克斯",zh-CN
"Kallis","卡利斯",zh-CN
"Kama","卡玛",zh-CN
"Kamar","卡马尔",zh-CN
"Kampos","坎波斯",zh-CN
"Kanile Yuder","卡尼勒·尤德",zh-CN
"Karna","卡纳",zh-CN
"Karna Plasma Rifle","卡纳 电浆步枪",zh-CN
"Karoby Energy Bar (Cranberry, Green Tea & Carob)","卡罗比能量棒（蔓越莓、绿茶&稻子豆）",zh-CN
"Karoby Energy Bar (Tahini & Carob)","卡罗比能量棒（芝麻酱&稻子豆）",zh-CN
"Kass Dent","卡斯·登特",zh-CN
"Kastak Arms","卡斯塔克武器",zh-CN
"Kaswal","卡斯瓦尔",zh-CN
"Katla","卡特拉",zh-CN
"Katsu Karē Kacho","卡苏克尔卡乔面",zh-CN
"Kavir","卡维尔",zh-CN
"Kavya Crosby","卡薇雅·克罗斯比",zh-CN
"Kay Farrah","凯·法拉赫",zh-CN
"Kayfa","凯法",zh-CN
"Kazen Winnowing","卡赞风选法",zh-CN
"KC Trending","KC 潮流",zh-CN
"KE Group","KE 集团",zh-CN
"Keeger Belt","基格小行星带",zh-CN
"Keisha Saeed","凯莎·萨伊德",zh-CN
"Kel-To ConStore","科途便利店",zh-CN
"Kel-To Rx Clinic","科途 Rx 诊所",zh-CN
"Keldur","克尔杜尔",zh-CN
"Kellog","凯洛格",zh-CN
"Kelly Caplan","凯利·卡普兰",zh-CN
"Kelos Costigan","凯洛斯·科斯蒂根",zh-CN
"Kelvid","开尔温",zh-CN
"Kepler","开普勒",zh-CN
"Kesseli","凯塞利",zh-CN
"Kesselring Heist","凯塞利林大劫案",zh-CN
"Ketchum","凯彻姆",zh-CN
"Kevin Walton","凯文·沃尔顿",zh-CN
"Keyon Tyler","基恩·泰勒",zh-CN
"Keystone","基石",zh-CN
"Khabari","卡巴内",zh-CN
"Khaos","混沌女神",zh-CN
"Khartu","卡图",zh-CN
"Khartu-al","卡图-al",zh-CN
"Kiami","琪亚米",zh-CN
"Kiel","基尔",zh-CN
"Kiel Guardians","基尔卫士队",zh-CN
"Kilgore & Poole","基尔戈&普尔",zh-CN
"Kilgore and Poole","克林格与波罗",zh-CN
"Kilian","基利恩",zh-CN
"Killshot","绝杀",zh-CN
"kingfish","无鳔石首鱼",zh-CN
"Kingship","王船",zh-CN
"Kino","基诺",zh-CN
"Kins","金斯",zh-CN
"Kins II Civilization","金斯 II 文明",zh-CN
"Kithara","基塔拉",zh-CN
"Kiyomi Santos","清美·桑托斯",zh-CN
"Kiyoshi Culver","清司·卡尔弗",zh-CN
"Klaus & Werner","克劳斯&韦纳",zh-CN
"KLESCHER","克莱舍尔",zh-CN
"Klescher Rehabilitation Facilities","克莱舍尔劳教所",zh-CN
"Klescher Rehabilitation Facility","克莱舍尔劳教所",zh-CN
"KnightBridge Arms","骑士桥军备",zh-CN
"Koal Pants","科尔 长裤",zh-CN
"Koli","科里星",zh-CN
"Konjio","昆蕉",zh-CN
"Kopion","寇骈犬",zh-CN
"Kosmicheskie Dvigateli Kunayeva","库纳耶夫太空引擎公司",zh-CN
"Kosso Basin","科索盆地",zh-CN
"Kosso Basin Aid Shelter","科索盆地援助避难所",zh-CN
"Kotto","科托",zh-CN
"Koya","科亚",zh-CN
"Kr'Thak","科萨克",zh-CN
"Kragen","克拉根",zh-CN
"Kraken","海妖",zh-CN
"Kraken Privateer","海妖 私掠版",zh-CN
"Krell","克雷尔",zh-CN
"Kristin Sobotka","克里斯汀·索博特卡",zh-CN
"Kroneg","克罗内格",zh-CN
"Kruger","克鲁格",zh-CN
"Kruger Intergalactic","克鲁格星际",zh-CN
"Kudre Ore","库德雷矿井",zh-CN
"Kudre Ore Mine (Closed)","库德雷矿井（已关闭）",zh-CN
"Kutty","库蒂",zh-CN
"Kyle Fenris","凯尔·芬里斯",zh-CN
"La'uo","拉奥",zh-CN
"Lago","拉戈",zh-CN
"Lagrange","拉格朗日点",zh-CN
"Lagrangian gravity","拉格朗日重力井",zh-CN
"Lakedra Walsh","拉克德拉 瓦尔什",zh-CN
"Lakedra's Lap","拉克德拉赛道",zh-CN
"Lamb Tagine Combat Ration","塔吉锅羊肉战斗口粮",zh-CN
"Lambert","兰伯特",zh-CN
"Lamont Undersuit","拉蒙特 基底服",zh-CN
"Lance Corporal","准下士",zh-CN
"Landfall","登陆",zh-CN
"landing pad","停机坪",zh-CN
"Landlite","轻盈大地",zh-CN
"Laranite","砬兰石",zh-CN
"Large artifact fragment (Damaged)","大型遗物碎片（损坏）",zh-CN
"Large Jump Point","大型跳跃点",zh-CN
"Lars Gonall","拉尔斯·高纳尔",zh-CN
"Laser Instability","激光不稳定性",zh-CN
"Laska Shoes","洛什卡 鞋子",zh-CN
"Last Ditch","最终防线",zh-CN
"Lastaprene","耐用橡胶",zh-CN
"Lateral","水平",zh-CN
"Launch Pad","发射台",zh-CN
"Lava Planet","熔岩行星",zh-CN
"Lavelle","拉韦尔",zh-CN
"Lavinia Wallingford","拉维尼娅·沃林福德",zh-CN
"Laylani Addison","莱拉尼·艾迪生",zh-CN
"Lazarus","拉撒路",zh-CN
"Lead Security Specialist","首席安保专家",zh-CN
"Leading Starman","一等兵",zh-CN
"Leah","莉娅",zh-CN
"Leavsden Station","列维斯登站",zh-CN
"Lee Cardenza","李·卡登扎",zh-CN
"Legatus Exercitus","陆军总长",zh-CN
"Legatus Marinuum","陆战队总长",zh-CN
"Legatus Navium","海军总长",zh-CN
"Legion","军团",zh-CN
"Legionnaire","军团兵",zh-CN
"Legs","腿甲",zh-CN
"Leir","利尔",zh-CN
"Leland Wingard","利兰·温加德",zh-CN
"LeMarque","勒马克",zh-CN
"Lemon Lush","柠檬露诗",zh-CN
"Lengua Sandwich","牛舌三明治",zh-CN
"Leo Sagara","利奥·萨加拉",zh-CN
"Leona Zion","莉欧娜·锡安",zh-CN
"Leonids","狮子座",zh-CN
"Les Arlington","莱斯·阿灵顿",zh-CN
"Lesath","蝎尾",zh-CN
"Lev Cronenberg","列夫·柯南伯格",zh-CN
"Levin","莱文",zh-CN
"Levski","列夫斯基",zh-CN
"Leyland's tortoise","利兰陆龟",zh-CN
"Leyland’s tortoise","利兰陆龟",zh-CN
"Lh86 Ballistic Pistol","LH86 实弹手枪",zh-CN
"Li-Tok","利托",zh-CN
"Liaison Officer Bautista","联络官 包蒂斯塔",zh-CN
"Liaison Officer Gibbs","联络官 吉布斯",zh-CN
"Liana Broussard","莉安娜·布鲁萨德",zh-CN
"Liberator","解放者",zh-CN
"Liberty","自由港",zh-CN
"Libio","利比奥",zh-CN
"Libo","利波",zh-CN
"Lieutenant","上尉",zh-CN
"Lieutenant Junior Grade","中尉",zh-CN
"Life Support","维生系统",zh-CN
"Life Support Filter","维生系统过滤器",zh-CN
"Life, Love, Loss","生命，爱情与逝去",zh-CN
"LifeCore","生命核心",zh-CN
"LifeCure Medsticks","护生医疗棒",zh-CN
"LifeGuard","护生",zh-CN
"Light Armor","轻型护甲",zh-CN
"LIGHT CARRIER","轻型运载舰",zh-CN
"Light Green and Grey","浅绿色和灰色",zh-CN
"Light Grey","浅灰",zh-CN
"Lightblossom","光绽",zh-CN
"Lightfire","光火",zh-CN
"Lightning Bolt Co.","雷击公司",zh-CN
"Lightning Power Ltd.","闪电之力有限公司",zh-CN
"Lillo","丽络",zh-CN
"Lily Monte Salon","莉莉蒙特沙龙",zh-CN
"Lima Endicott","利玛·恩迪科特",zh-CN
"Lime","石灰绿",zh-CN
"Lindinium","林登金",zh-CN
"Lindstrom","林斯特龙",zh-CN
"Ling Family Hauling","玲家快递",zh-CN
"Linton Messer","林顿·梅塞尔",zh-CN
"Lionel Ross","莱昂纳尔·罗斯",zh-CN
"Lionheart","狮心",zh-CN
"Live Fire Weapons","荷枪实弹武器店",zh-CN
"Livefire weapon","荷枪实弹武器店",zh-CN
"Lively Pathway Station","活力小径站",zh-CN
"Livery","涂装",zh-CN
"Livia","利维亚",zh-CN
"Livia Fenner","利维亚·芬纳",zh-CN
"LMG","轻机枪",zh-CN
"Lo","罗星",zh-CN
"Lo Classic Kacho","洛星经典卡乔面",zh-CN
"loading area","装卸区",zh-CN
"Loc","疯狂",zh-CN
"Locke","洛克星",zh-CN
"Locked-on Lentil Burrito","锁定扁豆卷",zh-CN
"Logan Jorrit","洛根·约里特",zh-CN
"Long Forest Station","长林站",zh-CN
"Long jacket","风衣",zh-CN
"Long-range Fighter","深空战斗",zh-CN
"Looking for Lost Treasure","寻找失落的宝藏",zh-CN
"Lorber","洛伯",zh-CN
"Lorenzo Momar","洛伦佐·莫马尔",zh-CN
"Lorona","洛罗纳",zh-CN
"Lortell Computing","罗特尔信息处理公司",zh-CN
"Lorville","罗威尔",zh-CN
"Lorville Blues","罗威尔蓝天",zh-CN
"Lost and Found","失物招领处",zh-CN
"Lost Squad","《失落中队》",zh-CN
"Lost Wallet","钱包丢了",zh-CN
"Lotus","莲花",zh-CN
"Louisa","路易莎",zh-CN
"Lover's Ledge","情人崖",zh-CN
"Loveridge Mineral Reserve","洛维里奇矿站",zh-CN
"Lovestruck","痴情",zh-CN
"Low Riders","粗俗骑手",zh-CN
"Low-Risk Targets","低风险目标",zh-CN
"Lt. Colonel","中校",zh-CN
"Lt. Commander","少校",zh-CN
"Lt. Con Timway","康· 蒂姆威上尉",zh-CN
"Lt. General","中将",zh-CN
"Luca Brunt","卢卡·布伦特",zh-CN
"Lucas ""Gilly"" Baramsco","卢卡斯·“吉利”·巴拉姆斯科",zh-CN
"Lucas Baramsco","卢卡斯·巴拉姆斯科",zh-CN
"Luck's Favor Tankard","幸运眷顾啤酒杯",zh-CN
"Luckbringer","幸运使者",zh-CN
"Lula's Pitambu Fruit Juice","卢拉的皮坦布果汁",zh-CN
"Lumacore","亮度核心",zh-CN
"Lumen","流明",zh-CN
"Lumin V Smg","卢敏 V 冲锋枪",zh-CN
"Luminalia","光灯节",zh-CN
"Luminalia Gift","光灯节礼物",zh-CN
"Luna","露娜",zh-CN
"Lunes","月果",zh-CN
"Lux","光明",zh-CN
"Luxcore","照度核心",zh-CN
"Luxury Touring","奢华旅游",zh-CN
"Lycara","莱护材料",zh-CN
"Lynx","猞猁/天猫座",zh-CN
"Lynx Rover","天猫座漫游车",zh-CN
"Lyre","里尔",zh-CN
"Lyria","莉瑞雅",zh-CN
"M&V","M&V 酒吧",zh-CN
"M2 Hercules","大力神 M2",zh-CN
"M3A","M3A Laser Autocannon",zh-CN
"M4A","M4A Laser Autocannon",zh-CN
"M50","M50",zh-CN
"M5A","M5A Laser Autocannon",zh-CN
"M6A","M6A Laser Autocannon",zh-CN
"M7A","M7A Laser Autocannon",zh-CN
"M8A","M8A Laser Autocannon",zh-CN
"Ma's Ready to Eat Beef Home Stew","马氏即食炖牛肉",zh-CN
"Ma's Ready to Eat Chicken Home Stew","马氏即食炖鸡",zh-CN
"Ma's Ready to Eat Chicken Patty Dinner","马氏即食鸡肉馅饼",zh-CN
"Ma's Ready to Eat Fish Home Stew","马氏即食家常炖鱼",zh-CN
"Ma's Ready to Eat Noodle Red","马氏即食红辣面",zh-CN
"Ma's Ready to Eat Traveler's Day Dinner","马氏即食旅行者餐",zh-CN
"Ma's Ready to Eat Vegetable Soup","马氏即食蔬菜汤",zh-CN
"ma'xy.un","喰兽",zh-CN
"Mac Petrosky","麦克·佩卓斯基",zh-CN
"MacFlex","麦克福莱克斯",zh-CN
"MacFlex ""Rucksack"" Core","麦克福莱克斯 背包胸甲",zh-CN
"Madge Halford","玛奇·哈福德",zh-CN
"Madras Asada Burrito","马德拉斯烤肉卷",zh-CN
"Maelstrom","大漩涡",zh-CN
"Magazine Size","弹匣容量",zh-CN
"Magda","玛格达",zh-CN
"Magic Hour","魔力时光",zh-CN
"Magma Jet","岩浆飞射",zh-CN
"Magnabloom","大盛",zh-CN
"Magnus","马格努斯",zh-CN
"Magnus Tobin","马格努斯·托宾",zh-CN
"Mahoney Nurse Scrub Suit","马奥尼 护士服 连身衣",zh-CN
"Maiden Group","少女集团",zh-CN
"Main Sequence-Dwarf-A","A 型主序星",zh-CN
"Main Sequence-Dwarf-B","B 型主序星",zh-CN
"Main Sequence-Dwarf-F","F 型主序星",zh-CN
"Main Sequence-Dwarf-G","G 型主序星",zh-CN
"Main Sequence-Dwarf-K","K 型主序星",zh-CN
"Main Sequence-Dwarf-M","M 型主序星",zh-CN
"Main Sequence-Dwarf-O","O 型主序星",zh-CN
"Main Sequence-Flare-M","M 型主序耀星",zh-CN
"Major","少校",zh-CN
"Major General","少将",zh-CN
"Makarel Marauders","马卡雷尔掠夺者",zh-CN
"Makau","马告",zh-CN
"Mako McCaffrey","马科·麦卡弗里",zh-CN
"Mala","玛拉毒素",zh-CN
"Maltrox Arlington","马尔特克斯·阿灵顿",zh-CN
"Manaslu","马纳斯鲁",zh-CN
"Mandible Helmet","大颚 头盔",zh-CN
"Manticore","蝎狮",zh-CN
"Mantis","螳螂",zh-CN
"Manufacturer","制造商",zh-CN
"Marcel Broussard","马塞尔·布鲁萨德",zh-CN
"Marcelo Amon","马塞洛·亚蒙",zh-CN
"Marcus Albright","马库斯·奥尔布赖特",zh-CN
"Marcus Clenn","马库斯·克伦",zh-CN
"Marcus Fayel","马库斯·法耶尔",zh-CN
"Maria Pure of Heart","玛利亚纯洁之心医院",zh-CN
"Marigold","万寿菊",zh-CN
"Marine Heavy Helmet","陆战队重盔",zh-CN
"Marine Light Helmet","陆战队轻盔",zh-CN
"Marine Light Helmet (Blacked Out)","陆战队轻盔（涂黑）",zh-CN
"Marine Light Instructor Armour","陆战队轻型教员甲",zh-CN
"Marine Light Sniper Armour","陆战队轻型狙击手甲",zh-CN
"Marine Medium Helmet","陆战队中盔",zh-CN
"Mario Kosso","马里奥·科索",zh-CN
"Maris","怒涛",zh-CN
"Marisol","马里索尔",zh-CN
"Marisol Belt","马尔索里带",zh-CN
"Mark Derren","马克·德伦",zh-CN
"Markahil","玛卡希尔",zh-CN
"Marksman","神射手",zh-CN
"Marlin","枪鱼",zh-CN
"Marok","啼笑鸟",zh-CN
"Maroon","栗红",zh-CN
"Mars","火星",zh-CN
"Marshal","元帅",zh-CN
"Marshall Leon","马歇尔·林恩",zh-CN
"Marshall Madrigal","马歇尔·马德里加尔",zh-CN
"Marshall Winter","玛莎·温特尔",zh-CN
"Martel Dress","马特尔 长裙",zh-CN
"Maru Ebony","丸乌木树",zh-CN
"Mary Beth Aoyade","玛丽·贝丝·奥亚德",zh-CN
"Mask","面罩",zh-CN
"Masked Symptoms","隐蔽症状",zh-CN
"Mass Driver","电磁炮",zh-CN
"Master Chief Petty Officer","军士长",zh-CN
"Master Mode","主控模式",zh-CN
"Master Modes","主控模式",zh-CN
"Master Sensitivity","总灵敏度",zh-CN
"Master Sergeant","上士",zh-CN
"Master Tracker License Certification","大师级赏金猎人执照",zh-CN
"Masters of Flight","飞行大师",zh-CN
"Material Specializations","矿物专精项",zh-CN
"Matias Devi","马蒂亚斯·提毗",zh-CN
"Matiese shoes","玛蒂斯 鞋",zh-CN
"Mauler","重拳",zh-CN
"Mav Thruster","机动推进器",zh-CN
"MaxLift","极限抬升",zh-CN
"MaxLift Tractor Beam","极限抬升 牵引光束",zh-CN
"MaxOx","蛮牛",zh-CN
"Mayzay","梅泽餐厅",zh-CN
"Maze","""迷宫""",zh-CN
"MC-Pinhead","MC-钉头",zh-CN
"MCA-mk2 Medium Armor","MCA-mk2 中甲",zh-CN
"MDC","MDC",zh-CN
"Mecury Star runner","墨丘利 星际快运船",zh-CN
"MedGel","医疗凝胶",zh-CN
"Medical","医疗",zh-CN
"Medical Clinic","医疗诊所",zh-CN
"Medical Supplies","医疗用品",zh-CN
"Medical Supply","医疗用品",zh-CN
"MedicalUNIT","医疗单元",zh-CN
"Medium artifact fragment (Flawed)","中型遗物碎片（破损）",zh-CN
"Medium Jump Point","中型跳跃点",zh-CN
"MediUnit","医疗单元",zh-CN
"Medpen","医疗笔",zh-CN
"Megaflux","巨大流量",zh-CN
"Megumi Refueling","恩惠加油站",zh-CN
"Meiko Norwood","梅科·诺伍德",zh-CN
"Meiko Norwood Memorial","梅科·诺伍德纪念地",zh-CN
"Mel Ososky","梅尔·奥索斯基",zh-CN
"Melee Weapon","近战武器",zh-CN
"Melodic Fields Station","旋律领域站",zh-CN
"Melrose","梅尔罗斯",zh-CN
"Melty Dog","芝士热狗",zh-CN
"memVio Booster Blade","memVio 加速刀片服务器",zh-CN
"Menarik","美奈鱼",zh-CN
"Meran Holotable","Meran 全息桌",zh-CN
"Mercantile","商业",zh-CN
"Mercenary Guild","雇佣兵公会",zh-CN
"Mercenary's Guild","雇佣兵公会",zh-CN
"Merchantman","巴努商船",zh-CN
"Mercury Star Runner","墨丘利 星际快运船",zh-CN
"Mercy Hospital","仁慈医院",zh-CN
"Meredith Douze","梅瑞狄斯·杜泽",zh-CN
"Merguez Sandwich","梅洛兹三明治",zh-CN
"Merits","功绩点",zh-CN
"Mesoplanet","中行星",zh-CN
"Messer","梅塞尔",zh-CN
"Metal","金属",zh-CN
"Metallic Grey","金属灰色",zh-CN
"Meteor","流星",zh-CN
"Metis","智谋女神",zh-CN
"Metro Camo","都市迷彩",zh-CN
"MG Scrip","雇佣兵公会凭证",zh-CN
"Michael Callum","迈克尔·卡勒姆",zh-CN
"Michael Kitano","迈克尔·基塔诺",zh-CN
"Michael Shaw","迈克尔·肖",zh-CN
"Michael Shiherlis","迈克尔·施乐士",zh-CN
"Michael Vicar","迈克尔·维卡尔",zh-CN
"Microid Battle Suit","微机战斗服-轻型护甲",zh-CN
"microTech","微科星",zh-CN
"Microtech Corporate Offices","微科公司办公室",zh-CN
"Midas Fish","迈达斯金纹鱼",zh-CN
"Midas Salvage Claw","点金手打捞钳",zh-CN
"Midnight","暗夜迷彩",zh-CN
"Midnight Calathea","午夜竹芋",zh-CN
"Midshipman","准尉",zh-CN
"Miguello Extraction","米格洛萃取公司",zh-CN
"Miles Eckhart","迈尔斯·埃克哈特",zh-CN
"Military Close Support","军用后勤",zh-CN
"Military Transport","军用运输",zh-CN
"Militia / Patrol","民兵/巡逻",zh-CN
"Militia Mobilization Initiative","民兵动员计划",zh-CN
"Millicent Silverton","米利森特·西尔弗顿",zh-CN
"Min","凕",zh-CN
"mineables","可开采物",zh-CN
"Miner's Horn","矿工角菌",zh-CN
"Mineral","矿物",zh-CN
"Miners Amalgamated","矿工联合会",zh-CN
"Mining","采矿",zh-CN
"Mining Compound","矿区",zh-CN
"Mining Consumables","采矿耗材",zh-CN
"Mining Gadget","采矿小工具",zh-CN
"Mining Modules","采矿模组",zh-CN
"Mining Rocks","采矿报",zh-CN
"Mira Ngo","米拉·恩戈",zh-CN
"Mira Triolo","米拉·特廖洛",zh-CN
"Mirage","幻金/蜃景 （涂装/护盾发生器）",zh-CN
"Mirage Holo-Projector","Mirage 全息投影仪",zh-CN
"Mirai","未来",zh-CN
"MISC","武藏",zh-CN
