source,target,tgt_lng
Iron Axe,铁斧,zh-CN
Iron Barb Elixir,铁刺药剂,zh-CN
Iron Chunk,铁块,zh-CN
Iron Cilice,铁质饰链,zh-CN
Iron Horn,铁角,zh-CN
Iron Mauler,铁槌,zh-CN
Iron Recurve,反曲铁弓,zh-CN
Iron Reliquary,铁质藏骨匣,zh-CN
Iron Scythe,铁镰,zh-CN
Iron Shield,铁盾,zh-CN
Iron Skin Elixir,钢铁之肤药剂,zh-CN
Iron Staff,铁杖,zh-CN
Iron Tunnels,黑铁隧道,zh-CN
Iron Walking Stick,铁拐杖,zh-CN
Iron Wand,铁魔杖,zh-CN
Iron Wolf Cuirass,铁狼胸甲,zh-CN
Iron Wolves Messenger Boots,铁狼信使之靴,zh-CN
Iron Wolves Vanity Chest,铁狼虚荣宝箱,zh-CN
Iron Wolves' Armory,铁狼军械,zh-CN
Iron Wolves' Elixir Supply,铁狼药剂补给,zh-CN
Iron Wolves' Final Harvest,铁狼的最终收割,zh-CN
Iron Wolves' Herbalist Hoard,铁狼草药师秘藏,zh-CN
Iron Wolves' Heroic Spoils,铁狼的英雄战利品,zh-CN
Iron Wolves' Messenger Case,铁狼的信使武器套,zh-CN
Iron Wolves' Messenger Gear,铁狼的信使装备,zh-CN
Iron Wolves' Weapon,铁狼武器,zh-CN
Ironfeather Glaive,铁羽剑刃戟,zh-CN
Ironwood Club,铁木棒,zh-CN
Ivory Horn of Nahantu,纳汉图的象牙角,zh-CN
Ivory Titan's Cuirass,纯洁泰坦的胸甲,zh-CN
Jacinth Shell,红锆石胄衣,zh-CN
Jade Crossbow,玉石弩,zh-CN
Jade Dragon's Pearl,玉龙盘珠,zh-CN
Jade Glaive,玉石剑刃戟,zh-CN
Jade Hook,碧玉钩镰,zh-CN
Jade Macuahuitl,玉石锯剑,zh-CN
Jade Relic,翡翠圣器,zh-CN
Jade Shell,玉石胄衣,zh-CN
Jade Wand,玉石魔杖,zh-CN
Jaguar Augments,猎豹强化,zh-CN
Jaguar Cache,猎豹宝匣,zh-CN
Jaguar Efficiency,猎豹效率,zh-CN
Jaguar Finesse,猎豹巧变,zh-CN
Jaguar Innovation,猎豹创新,zh-CN
Jaguar's Eye,猎豹之眼,zh-CN
Jaguar's Gaze,猎豹的凝视,zh-CN
Jaguar's Razor,猎豹锋刃,zh-CN
Jah,扎,zh-CN
Jambiya,扬匕亚,zh-CN
Jewelry Cache,首饰宝匣,zh-CN
Jo Staff,杖棍,zh-CN
Johanna's Namesake,乔汉娜的名号继承者,zh-CN
Journal Entry,日志条目,zh-CN
Journal Page,日志书页,zh-CN
"Journal of Zoltun Kulle, Entry 1",佐敦·库勒的日志，第一篇,zh-CN
"Journal of Zoltun Kulle, Entry 2",佐敦·库勒的日志，第二篇,zh-CN
"Journal of Zoltun Kulle, Entry 3",佐敦·库勒的日志，第三篇,zh-CN
"Journal of Zoltun Kulle, Entry 4",佐敦·库勒的日志，第四篇,zh-CN
"Journal of Zoltun Kulle, Entry 5",佐敦·库勒的日志，第五篇,zh-CN
Journey Cache,旅程宝匣,zh-CN
Judge's Scriptures,法官典籍,zh-CN
Judgement Sabatons,审判马靴,zh-CN
Judgment of Auriel,奥莉尔的审判,zh-CN
Judicant's Glaivehelm,审判官的战刃盔,zh-CN
Judicator Augments,审判者强化,zh-CN
Judicator Cache,审判者宝匣,zh-CN
Judicator Efficiency,审判者效能,zh-CN
Judicator Finesse,审判者巧变,zh-CN
Judicator Innovation,审判者创新,zh-CN
Judicator's Mask,裁判官的面具,zh-CN
Juggernaut Augments,主宰者强化,zh-CN
Juggernaut Cache,主宰者宝匣,zh-CN
Juggernaut Efficiency,主宰者效能,zh-CN
Juggernaut Innovation,主宰者创新,zh-CN
Jungle Cleaver,丛林砍斧,zh-CN
Jungle Thorn,丛林棘环,zh-CN
Junktooth's Bag of Oddities,废牙的奇物袋,zh-CN
Justiciar's Brand,审判官的烙印,zh-CN
Kabraxis' Will,卡布拉西斯的意志,zh-CN
Kallos Glaive,卡洛斯剑刃戟,zh-CN
Kama,扳镰,zh-CN
Kard,单刃匕首,zh-CN
Kathawort,卡萨草,zh-CN
Keen Glaive,锐利剑刃戟,zh-CN
Keen Kopis,锐利单刃剑,zh-CN
Keepsake,纪念物,zh-CN
Kehjistani Barding,凯基斯坦坐骑护具,zh-CN
Kehjistani Tack,凯基斯坦马甲,zh-CN
Kel,凯尔,zh-CN
Kemir's Stockpile,科米尔的仓库,zh-CN
Kervek the Putrid,腐败者凯尔维克,zh-CN
Kessime's Legacy,凯希米的传承,zh-CN
Khamsin Steppewalkers,热风步行靴,zh-CN
Khanjali,坎加利,zh-CN
Khazra Barding,卡兹拉坐骑护具,zh-CN
Khazra War Banner,卡兹拉战旗,zh-CN
Khopesh,镰刃剑,zh-CN
Killing Wind,杀戮之风,zh-CN
Kilt of Blackwing,黑翼幽裙,zh-CN
Kin-lord Band,族长之环,zh-CN
King Maker,造王者,zh-CN
Kingslayer,弑君者,zh-CN
Kite Shield,鸢盾,zh-CN
Klath-Ulna's Tithe,克拉斯·乌尔纳的税金,zh-CN
"Kleos, Spear of Athulua",克莱奥斯，阿图卢阿之矛,zh-CN
Knight Commander's Log,骑士指挥官的记录,zh-CN
Knight's Journal,骑士的日志,zh-CN
Knockhand Club,敲手木棒,zh-CN
Knowledgeable Charm,学识​神符,zh-CN
Kokalodon,科卡洛顿鱼,zh-CN
Kris,波刃剑,zh-CN
Kry,克莱,zh-CN
Kullean Tuning Prism,库勒调谐棱柱,zh-CN
Kurast Refinery,库拉斯特精工贮藏,zh-CN
Kurast Undercity Barding,库拉斯特幽暗之城坐骑护具,zh-CN
Laborer's Hammer,劳工锤,zh-CN
Lac,拉克,zh-CN
Laden War Club,沉重战锤,zh-CN
Lady Petal,花瓣小姐,zh-CN
Lair,巢穴,zh-CN
Lair Cache,巢穴宝匣,zh-CN
Lair Key,巢穴钥匙,zh-CN
Lamentation Choker,哀挽项圈,zh-CN
Lamplighter's Lantern-Staff,灯夫的提灯法杖,zh-CN
Lamplighter's Tack,灯夫马甲,zh-CN
Lantern of the Great Isle,巨岛之灯,zh-CN
Lapis Ward,青金石护戒,zh-CN
Large Axe,大型斧,zh-CN
Large Event Reward Cache,大型事件奖励宝匣,zh-CN
Large Obducite Cache I,欧伯度石大宝匣 I,zh-CN
Large Obducite Cache II,欧伯度石大宝匣 II,zh-CN
Large Scroll,大卷轴,zh-CN
Leaden Mace,铅锤,zh-CN
Leather Cache,皮革宝匣,zh-CN
Leather Doublet,皮制紧身上衣,zh-CN
Ledger Page,账本页,zh-CN
Ledger of Tithes Received,已收奉纳总账,zh-CN
Legacy of Disgrace,不光彩的遗物,zh-CN
Legendary Arcana,传奇秘法精粹,zh-CN
Legendary Coven Crate,传奇巫会之箱,zh-CN
Legendary Gift from the Ancestors,先祖的传奇之礼,zh-CN
Legendary Horadric Seal,传奇赫拉迪姆封印,zh-CN
Legendary Horadric Seal of Swiftness of Technique,传奇赫拉迪姆封印​迅捷之​技巧之,zh-CN
Legendary Ring Cache - Ruby,传奇戒指宝匣：红宝石,zh-CN
Legendary Ring Cache - Topaz,传奇戒指宝匣：黄宝石,zh-CN
Legendary Test Amulet,传奇测试护符,zh-CN
Legendary Test Axe1H,传奇测试单手斧,zh-CN
Legendary Test Dagger1H,传奇测试单手匕首,zh-CN
Legendary Test Focus,传奇测试聚能器,zh-CN
Legendary Test Mace1H,传奇测试单手钉头锤,zh-CN
Legendary Test Polearm2H,传奇测试双手长柄武器,zh-CN
Legendary Test Ring,传奇测试戒指,zh-CN
Legendary Test Scythe1H,传奇测试单手镰刀,zh-CN
Legendary Test Shield,传奇测试盾牌,zh-CN
Legendary Test Sword2H,传奇测试双手剑,zh-CN
Leggings of Karcheus,卡丘斯护腿,zh-CN
Leggings of Karcheus of Audacity,卡丘斯护腿​无畏之,zh-CN
Legion Cache,军团宝匣,zh-CN
Leonine Loop,烈狮指环,zh-CN
Lesser Elements of Witchcraft,次级巫法物资,zh-CN
Lesser Totem,小图腾,zh-CN
Lesser Tribute of Harmony,次级和谐贡品,zh-CN
Lesser Tribute of Ingenuity,次级巧思贡品,zh-CN
Lesser Tribute of the Horadrim,小型赫拉迪姆的贡品,zh-CN
Lesser Wand,小魔杖,zh-CN
Letter,信,zh-CN
Letter to Exalted Lazira,给崇高的拉孜娜的信,zh-CN
Letter to Iben Fahd,寄给伊本·法赫德的信,zh-CN
Levin Grasp,闪电之握,zh-CN
Lich Blade,巫妖之刃,zh-CN
Lich Wand,尸妖魔杖,zh-CN
Lidless Wall,警戒之墙,zh-CN
Lifesbane,丧命草,zh-CN
Lifeward Loop,护命指环,zh-CN
Light's Rebuke,圣光非难,zh-CN
Light-Blessed Amulet,圣光加赐护符,zh-CN
Lightning Augments,闪电强化,zh-CN
Lily,莉莉,zh-CN
Limbic Boundary,边缘限界,zh-CN
Liminal Echo,阈限回响,zh-CN
Liminal Echo Tome,阈限回响宝典,zh-CN
Linta of Bul-Kathos' Pride,布尔凯索骄傲之凌塔,zh-CN
Linta of Light's Epiphany,圣光启示之凌塔,zh-CN
Linta of the Bone Weaver,白骨编织者之凌塔,zh-CN
Linta of the Nameless,无名者之凌塔,zh-CN
Linta of the Old Mountain,远古崇山之凌塔,zh-CN
Linta of the Waking Touch,觉醒死触之凌塔,zh-CN
Lion's Eye,雄狮之眼,zh-CN
Litany of Sable,黑岩祷文,zh-CN
Lith,丽思,zh-CN
Little William,小威廉,zh-CN
Living Steel,活体钢铁,zh-CN
Living Stone Tablet,活体石板,zh-CN
Loathroot,厌树根,zh-CN
Locran's Talisman,洛克兰的护身符,zh-CN
Long Staff,长杖,zh-CN
Longshot,远击,zh-CN
Longsword,长剑,zh-CN
Loop of Baleful Intent,邪恶意图指环,zh-CN
Looter's Luck,掠夺者之运,zh-CN
Lorath's Barding,洛拉斯的坐骑护具,zh-CN
Lorath's Polearm,洛拉斯的长柄武器,zh-CN
Lorath's Skull,洛拉斯的头骨,zh-CN
Lord Zir's Amulet,齐尔领主的护符,zh-CN
Lord Zir's Personal Stash,齐尔领主的个人私藏,zh-CN
Lost Amulet,遗失的护符,zh-CN
Lost Dagger,遗失的匕首,zh-CN
Lost Journal,丢失的日志,zh-CN
Lotus-Eater Quarterstaff,吞莲者长杖,zh-CN
Loyalty's Mantle,忠诚斗篷,zh-CN
Lum,朗,zh-CN
Luminate Eye,辉光之眼,zh-CN
Luminate Eye Tome,辉光之眼宝典,zh-CN
Lunar Scepter,皎月节杖,zh-CN
Lupine Totem,狼图腾,zh-CN
Lurid Pact,骇人契约,zh-CN
Lush Cuff,华丽扣环,zh-CN
Luster,光泽,zh-CN
Lyssa's Coat,吕萨披甲,zh-CN
Lìliàng's Grand Accoutrement,力量的豪华缀饰,zh-CN
Mace,钉锤,zh-CN
Mace of Blazing Furor,炽热怒火钉锤,zh-CN
Mace of King Leoric,李奥瑞克王的钉锤,zh-CN
Mad Honey,疯蜜,zh-CN
Mad Wolf's Glee,疯狼的狂喜,zh-CN
Maddening Eye,疯狂之眼,zh-CN
Magic Horadric Seal,魔法赫拉迪姆封印,zh-CN
Magic Midwinter Purse,魔法黑冬节钱包,zh-CN
Magistrate's Ring,治安官的戒指,zh-CN
Magnificent Brigandine Caparison,华贵锁甲盛装,zh-CN
Magus Wand,魔导师魔杖,zh-CN
Major Ley Essence,高级能脉精魂,zh-CN
Major Tribute of Andariel,安达莉尔的大型贡品,zh-CN
Makeshift Wand,代用魔杖,zh-CN
Malachite Dagger,孔雀石匕首,zh-CN
Malaphic Curve,凶星弯弓,zh-CN
Malefic Crescent,凶邪新月,zh-CN
Malefic Gaze,恶毒凝视,zh-CN
Malignant Body Cache,恶念魔躯体宝匣,zh-CN
Malignant Heart,恶念之心,zh-CN
Malignant Heart Cache,恶念之心宝匣,zh-CN
Mallet,铁头锤,zh-CN
Malnok Cliffs,玛尔诺克悬崖,zh-CN
Mammalbane Bow,生灵灭杀之弓,zh-CN
Mammotheart,猛犸之心,zh-CN
Mana Infused Conjurations,注法召唤,zh-CN
Mana Shield,法力护盾,zh-CN
Manfilth,凡间污秽,zh-CN
Mangler,残伤者,zh-CN
Manhunter's Breeches,捕人者马裤,zh-CN
Manifold Cane,繁簇鹤杖,zh-CN
Mantle of Heavenly Opulence,神圣丰饶大氅,zh-CN
Mantle of Mountain's Fury,山峦之怒斗篷,zh-CN
Mantle of the Grey,灰者披肩,zh-CN
Marauder Axe,掠夺斧,zh-CN
Marblegild Totem,鎏金大理石图腾,zh-CN
March of the Goblins Emblem,地精的远征徽章,zh-CN
March of the Stalwart Soul,坚定灵魂的行军,zh-CN
Mark of the Old Wolf,老狼的印记,zh-CN
Marks of El'Druin,艾尔度因的印记,zh-CN
Marksman Augments — Basic,神射手强化：基础,zh-CN
Marksman Augments — Core,神射手强化：核心,zh-CN
Marksman Cache,神射手宝匣,zh-CN
Marksman Finesse,神射手巧变,zh-CN
Marotte Blade,马洛特之刃,zh-CN
Marrow Hatchet,骨髓战斧,zh-CN
Marrow Short Sword,骨髓短剑,zh-CN
Marshal's Visor,警长面甲,zh-CN
Mastercraft Bow,匠师长弓,zh-CN
Mastercraft Metal,大师金属,zh-CN
Mastermind Cache,战术大师宝匣,zh-CN
Masterworking,精造,zh-CN
Masterworking Cache,精造宝匣,zh-CN
Material Cache,材料宝匣,zh-CN
Material Collection of Gem Fragments,宝石碎片材料收藏,zh-CN
Material Collection of Gold,金币收藏,zh-CN
Material Collection of Keys,钥匙材料收藏,zh-CN
Material Collection of Primordial Dust,源生粉尘材料收藏,zh-CN
Material Collection of Salvage,分解材料收藏,zh-CN
Maul,槌,zh-CN
Maul of Effigy,神像巨槌,zh-CN
Meatgrinder,绞肉连枷,zh-CN
Meaty Offering,鲜肉祭品,zh-CN
Medical Notes,医学笔记,zh-CN
Meditations of Ormus: On Doors,奥玛斯沉思录：门,zh-CN
Meditations of Ormus: On Names,奥玛斯沉思录：名字,zh-CN
Meditations of Ormus: On Poison,奥玛斯沉思录：毒药,zh-CN
Medium Obducite Cache I,欧伯度石中宝匣 I,zh-CN
Medium Obducite Cache II,欧伯度石中宝匣 II,zh-CN
Melted Heart of Selig,塞利格的溶解之心,zh-CN
Mentor Wand,导师魔杖,zh-CN
Merchant's Gem Cache,商人的宝石宝匣,zh-CN
Merchant's Letter,商人的信,zh-CN
Merry,乐乐,zh-CN
Meshif's Sword,梅席夫之剑,zh-CN
Message from the Abbot,院长的信,zh-CN
Metamorph,变形,zh-CN
Mezzalune,新月鹿,zh-CN
Midwinter Nightmare Spoils,黑冬节梦魇战利品,zh-CN
Midwinter Purse,黑冬节钱包,zh-CN
Midwinter Spoils,黑冬节战利品,zh-CN
Midwinter Tomahawk,黑冬节战斧,zh-CN
Might of Qual-Kehk,夸尔凯克的伟力,zh-CN
Might of the Ursine,巨熊伟力,zh-CN
Military Axe,军斧,zh-CN
Military Pick,军镐,zh-CN
Millipedian Circle,千足指圈,zh-CN
Mind Wreath,心灵花环,zh-CN
Mind Wreath Grimoire,心灵花环魔典,zh-CN
Mine Foreman Logbook,矿工日志,zh-CN
Miner's Litany,矿工的连祷戒,zh-CN
Minion Augments,仆从强化,zh-CN
Minion Finesse,仆从巧变,zh-CN
Minor Tribute of Andariel,安达莉尔的小型贡品,zh-CN
Mischief Maker,恶作剧制造者,zh-CN
Misericorde,慈悲短剑,zh-CN
Missive,信函,zh-CN
Mjölnic Ryng,雷神之戒,zh-CN
Mlor of Arreat,亚瑞特之秘络,zh-CN
Mlor of Balazan's Bite,巴拉赞之噬之秘络,zh-CN
Mlor of Dauntless Faith,无畏信念之秘络,zh-CN
Mlor of Horazon's Chains,霍拉松的锁链之秘络,zh-CN
Mlor of Light's Epiphany,圣光启示之秘络,zh-CN
Mlor of Mefis' Fulcrum,墨菲斯之枢之秘络,zh-CN
Mlor of Practiced Technique,精进手段之秘络,zh-CN
Mlor of Sescheron's Fury,赛斯切隆怒火之秘络,zh-CN
Mlor of Spellbound Steel,魔缚之钢之秘络,zh-CN
Mlor of the Crucible,狂战士炼狱之秘络,zh-CN
Mlor of the Nameless,无名者之秘络,zh-CN
Mlor of the Threefold,三重道法之秘络,zh-CN
Mmrr'ael,秦端鱼,zh-CN
Mobility Aspects,机动威能,zh-CN
Mohlon's Fang,摩赫龙之牙,zh-CN
Moloch's Beating Flame,摩洛克的跳动之焰,zh-CN
Molten Band,熔火指环,zh-CN
Molten Lotus,熔火莲花,zh-CN
Molten Martyr,熔岩殉道者,zh-CN
Monkey Staff,猴杖,zh-CN
Monk’s Journal,僧侣的日志,zh-CN
Monsoon Line,季风之索,zh-CN
Monstrosity's Head,畸体之颅,zh-CN
Moonborn Stallion,月裔牡马,zh-CN
Moonlight,月光,zh-CN
Moonlight Ward Grimoire,月光结界魔典,zh-CN
Moonshot Bow,射月弓,zh-CN
Moontide Beacon,月潮信标,zh-CN
Morayaga,蛇鳗鱼,zh-CN
More Horadric Phials,更多赫拉迪姆魔药,zh-CN
More Witchcraft,更多巫法,zh-CN
Morlu Fleshward,魔奴血肉结界,zh-CN
Morning Star,流星锤,zh-CN
Morningstar,晨星,zh-CN
Mot,莫特,zh-CN
Mother's Embrace,圣母的拥抱,zh-CN
Mother's Knife,圣母的匕首,zh-CN
Movement Aspect Cache,移动威能宝匣,zh-CN
Mucus-Slick Egg,粘液覆盖的蛋,zh-CN
Murder of Banners,索命旗帜,zh-CN
Murl's Bag of Obols,穆尔的古币包裹,zh-CN
Murl's Bag of Overwhelming Obols,穆尔的超量古币包,zh-CN
Murl's Gift,穆尔的礼物,zh-CN
Murmuring Cache,低语宝匣,zh-CN
Murmuring Obols,低语古币,zh-CN
Musculata,肌肉胸甲,zh-CN
Musty Journal,发霉的日志,zh-CN
Musty Tome,发霉的书籍,zh-CN
Mutilator Plate,肢解者板甲,zh-CN
Myriad Stone,无穷之石,zh-CN
Myriad Stone Tome,无穷之石宝典,zh-CN
Mystery Ancestral Archetype Cache,神秘先祖原型宝匣,zh-CN
Mystery Archetype Cache,神秘原型宝匣,zh-CN
Mystery Greater Archetype Cache,神秘大型原型宝匣,zh-CN
Mystic’s Journal,秘士的日志,zh-CN
Mythic Treasure Bag,神话宝藏包裹,zh-CN
Mythic Tribute of Armaments,神话军械贡品,zh-CN
Mythic Unique Cache,神话暗金宝匣,zh-CN
Mythic Unique Horadric Seal,神话暗金赫拉迪姆封印,zh-CN
Nagu,纳古,zh-CN
Nahantu Cache,纳罕涂宝匣,zh-CN
Nahantu Tiger,纳罕涂猛虎,zh-CN
Nahantu Treasure Bag,纳罕涂宝藏包裹,zh-CN
Nails of the Gore-Crowned,血冠者利爪,zh-CN
Nanuq,纳努克,zh-CN
Natalya,娜塔亚,zh-CN
Natural Finesse,自然巧变,zh-CN
Natural Motion,自然机动,zh-CN
Natural Resistance,自然抗性,zh-CN
Natural Schemes,自然之法,zh-CN
Nature Magic Innovation,自然魔法创新,zh-CN
Nature Magic Wall,自然魔法墙,zh-CN
Nature's Teeth,自然之牙,zh-CN
Nazar,邪眼,zh-CN
Neathiron,耐瑟石,zh-CN
Nebulous Extract,星云萃取,zh-CN
Necklace of Inevitability,必然项链,zh-CN
Necromancer Efficiency,死灵法师效能,zh-CN
Necromancer Invigoration,死灵法师振奋,zh-CN
Necromancer Motion,死灵法师机动,zh-CN
Necromancer Wall,死灵法师之墙,zh-CN
Necromancer's Writings,死灵法师的文稿,zh-CN
Neme-Senga,奈美森加鱼,zh-CN
Neo,尼奥,zh-CN
Ner,讷尔,zh-CN
"Nesekem, the Herald",涅塞科姆，绝望先驱,zh-CN
Netherworld Harness,冥界甲胄,zh-CN
Nettle Mace,荨麻钉锤,zh-CN
Neyrelle's Defiance,蕾蕊儿的蔑视,zh-CN
Neyrelle's Hand,蕾蕊儿之手,zh-CN
Neyrelle's Letter,蕾蕊儿的书信,zh-CN
Niccolo,尼柯洛,zh-CN
Night Terror,暗夜恐魔,zh-CN
Nightborne Signet,夜裔玺戒,zh-CN
Nimble Staff,灵敏法杖,zh-CN
Nimbus,光轮,zh-CN
Noble Chiton,贵族短袍,zh-CN
Noble Slice,高贵之锋,zh-CN
Noblewoman's Dowel,贵妇人的短杖,zh-CN
Nomad's Longing Heart,游牧民的渴望之心,zh-CN
Note,便条,zh-CN
Notes on Looters’ Hand Drawn Map,抢掠者的手绘地图注释,zh-CN
Oak Wand,橡木魔杖,zh-CN
Obducite,欧伯度石,zh-CN
Oblivion,湮灭,zh-CN
Obsidian Blade,黑曜石剑,zh-CN
Obsidian Dreadboots,黑曜石骇靴,zh-CN
Obsidian Staff,黑曜石杖,zh-CN
Obsidian Totem,黑曜石图腾,zh-CN
Ocean's Largesse,海洋恩赏,zh-CN
Ocelot's Eye,豹猫之眼,zh-CN
Octopian Edge,八爪斧,zh-CN
Offensive Aspect Cache,进攻威能宝匣,zh-CN
Ohm,奥姆,zh-CN
Oikos-Hewer,家园斩击者,zh-CN
Okun's Catalyst,奥库恩的催化器,zh-CN
Old Crinkled Letter,皱巴巴的旧信,zh-CN
Old Journal,旧日志,zh-CN
Old book,旧书籍,zh-CN
Omen of Pain,痛苦之兆,zh-CN
One-Eyed Swordsman's Blade,独眼剑客之刃,zh-CN
One-Handed Weapon,单手武器,zh-CN
Onyx Glaive,黑石剑刃戟,zh-CN
Onyx Soul,玛瑙之魂,zh-CN
Ophidian Iris,蛇之幽瞳,zh-CN
Oracle's Wand,神谕者魔杖,zh-CN
Orbei Scholar's Notes,奥贝学者的便条,zh-CN
Ore Cache,矿石宝匣,zh-CN
Orichalcum Effigy,山铜铸像,zh-CN
Orinocta,奥里诺科塔,zh-CN
Ornate Triune Letter,精致的三神教信函,zh-CN
Orphan Maker,孤儿制造者,zh-CN
Orsivane,奥希凡,zh-CN
Ossified Scythe,骨化镰刀,zh-CN
Otherworld Standard,异界军旗,zh-CN
Ouruboric Spatha,衔尾蛇宽刃刀,zh-CN
Outcast's Handwraps,放逐者裹手,zh-CN
Outsider's Boots,外乡人靴,zh-CN
Outsider's Gloves,外乡人手套,zh-CN
Outsider's Hood,外乡人兜帽,zh-CN
Outsider's Pants,外乡人裤子,zh-CN
Outsider's Tunic,外乡人短衣,zh-CN
Overabundance,绰绰有余,zh-CN
Overgrown Caparison,蔓生盛装,zh-CN
Overkill,虐杀,zh-CN
Oyuun's Journals,欧芸的日志,zh-CN
Oyuun's Letter,欧芸的信,zh-CN
PTR Cache - Bloodied Jewelry - Hunger,PTR 宝匣: 血染首饰 - 饥渴词缀,zh-CN
PTR Cache - Class Temper Manuals,PTR 宝匣 - 职业回火手册,zh-CN
PTR Cache - Class Uniques,PTR 宝匣 - 职业暗金,zh-CN
PTR Cache - Generic Temper Manuals,PTR 宝匣 - 通用回火手册,zh-CN
PTR Cache - Generic Uniques,PTR 宝匣 - 通用暗金,zh-CN
PTR Cache - Horadric Jewels,PTR 宝匣 - 赫拉迪姆珠宝,zh-CN
PTR Cache - Lair Keys,PTR 宝匣 - 巢穴钥匙,zh-CN
PTR Cache - Mythic Uniques,PTR 宝匣 - 神话暗金,zh-CN
PTR Cache - Nightmare Escalation Sigils,PTR 宝匣 - 梦魇升级符印,zh-CN
PTR Cache - Runes of Invocation,PTR 宝匣（祈告符文）,zh-CN
PTR Cache - Runes of Ritual,PTR 宝匣（仪祭符文）,zh-CN
PTR Cache - Slaughterhouse Keys,PTR 宝匣: 屠宰场钥匙,zh-CN
Pachyderm Full-plate,厚皮全甲,zh-CN
Pack of Ghoul-Skin Gloves,一包食尸鬼皮手套,zh-CN
Pact Amulet,契约护符,zh-CN
Pact of Bone,白骨契约,zh-CN
"Pained Memory, Part 1",苦痛的回忆，第一部,zh-CN
"Pained Memory, Part 2",苦痛的回忆，第二部,zh-CN
"Pained Memory, Part 3",苦痛的回忆，第三部,zh-CN
"Pained Memory, Part 4",苦痛的回忆，第四部,zh-CN
"Pained Memory, Part 5",苦痛的回忆，第五部,zh-CN
Paingorger's Gauntlets,痛苦吞食者的护手,zh-CN
Paladin Guard,圣骑士守护,zh-CN
Paladin Lord's Bulwark,圣骑士领主的壁垒,zh-CN
Paladin Motion,圣骑士机动,zh-CN
Paladin Perseverance,圣骑士毅力,zh-CN
Paladin Recovery,圣骑士疗愈,zh-CN
Paladin Resolve,圣骑士决断,zh-CN
"Paladin Squire's Journal, Part One",圣骑士侍从的日志，第一部分,zh-CN
"Paladin Squire's Journal, Part Two",圣骑士侍从的日志，第二部分,zh-CN
Palatial Splendor,壮丽辉煌,zh-CN
Pale Barding,苍白坐骑护具,zh-CN
Pale Mark,苍白标记,zh-CN
Pale Perry,苍白的佩里,zh-CN
Pale Tack,苍白马甲,zh-CN
Paletongue,苍白之舌,zh-CN
Pandora,潘多拉,zh-CN
Pants,裤子,zh-CN
Parashu,罗摩斧,zh-CN
Parchment,羊皮纸,zh-CN
Pareidolic Ring,幻视之戒,zh-CN
Path of Trag'Oul,塔格奥的道途,zh-CN
Path of the Emissary,特使之路,zh-CN
Patriarch's Den,族长的巢穴,zh-CN
Peacemonger's Signet,和平倡导者的玺戒,zh-CN
Pearl of Warding,界护之珠,zh-CN
Peerless Pelte,无双轻盾,zh-CN
Pellet Bow,弹弓弩,zh-CN
Penitent Greaves,悔罪护胫,zh-CN
Penitent Hammer,悔罪之锤,zh-CN
Pentaforged Seal,五重锻铸印戒,zh-CN
Perplex Round,茫然之环,zh-CN
Personal Journal,个人日志,zh-CN
Petrified Wand,石化魔杖,zh-CN
Phantom Maker,鬼魂制造者,zh-CN
Phantom Oracle Mask,幽影先知面具,zh-CN
Phantom String Grimoire,幽影之弦魔典,zh-CN
Phoba of Balazan's Bite,巴拉赞之噬之弗巴,zh-CN
Phoba of Dark Pact,黑暗契约之弗巴,zh-CN
Phoba of Horazon's Chains,霍拉松的锁链之弗巴,zh-CN
Phoba of Light's Epiphany,圣光启示之弗巴,zh-CN
Phoba of Nafain's Bestiary,纳菲恩图鉴之弗巴,zh-CN
Phoba of Practiced Technique,精进手段之弗巴,zh-CN
Phoba of Sescheron's Fury,赛斯切隆怒火之弗巴,zh-CN
Phoba of Slaughter,屠戮之弗巴,zh-CN
Phoba of the Bone Weaver,白骨编织者之弗巴,zh-CN
Phoba of the Crucible,狂战士炼狱之弗巴,zh-CN
Phoba of the Nameless,无名者之弗巴,zh-CN
Phoba of the Sightless,盲眼难测之弗巴,zh-CN
Phoba of the Threefold,三重道法之弗巴,zh-CN
Phoba of the Waking Touch,觉醒死触之弗巴,zh-CN
Piece of Parchment,羊皮纸片,zh-CN
Piercer,刺匕,zh-CN
Piercing Wind,裂风,zh-CN
Pike,长柄枪,zh-CN
Pile of Vampiric Footwear,一堆吸血鬼的鞋子,zh-CN
Pilgrim's Staff,朝圣者法杖,zh-CN
Pincushioned Doll,针垫玩偶,zh-CN
Pirate Scroll,海盗卷轴,zh-CN
Pitfighter's Gull,深坑斗士的诈术,zh-CN
Plackart of Hefaetrus,赫法崔斯前护甲,zh-CN
Plains Augments,平原强化,zh-CN
Poc,珀,zh-CN
Pointed Finger Grimoire,指引之指魔典,zh-CN
Poison Frog Servant,毒蛙仆从,zh-CN
Polearm,长柄武器,zh-CN
Poleaxe,长柄斧,zh-CN
Potent Acrobatics Elixir,优效杂耍药剂,zh-CN
Potent Alloy,强力合金,zh-CN
Potent Assault Elixir,优效突击药剂,zh-CN
Potent Blood,涌能鲜血,zh-CN
Potent Blood Cache,涌能鲜血宝匣,zh-CN
Potent Crushing Elixir,优效粉碎药剂,zh-CN
Potent Elixir of Cold Resistance,优效抗冰药剂,zh-CN
Potent Elixir of Fire Resistance,优效抗火药剂,zh-CN
Potent Elixir of Lightning Resistance,优效抗电药剂,zh-CN
Potent Elixir of Poison Resistance,优效抗毒药剂,zh-CN
